操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-12-16,09:30:00,002083,孚日股份,buy,11.300,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21339.64
2025-12-17,15:00:00,002083,孚日股份,sell,11.340,T+2收盘回撤0.35%未触发延长，T+2收盘卖出 (no intraday-high optimization).,21394.64
2025-12-19,09:30:00,603023,威帝股份,buy,5.250,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21389.64
2025-12-22,15:00:00,603023,威帝股份,sell,5.980,T+2收盘回撤13.90%未触发延长，T+2收盘卖出 (no intraday-high optimization).,23720.64
2025-12-24,09:30:00,002596,海南瑞泽,buy,6.480,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23715.64
2025-12-26,15:00:00,002596,海南瑞泽,sell,5.940,T+2收盘回撤-10.65%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,22144.64
2025-12-30,09:30:00,002202,金风科技,buy,22.010,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",22139.64
2026-01-05,15:00:00,002202,金风科技,sell,21.820,T+2收盘回撤-7.31%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,21982.64
2026-01-07,09:30:00,002471,中超控股,buy,8.150,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21977.64
2026-01-08,15:00:00,002471,中超控股,sell,8.440,T+2收盘回撤3.56%未触发延长，T+2收盘卖出 (no intraday-high optimization).,22581.64
2026-01-12,09:30:00,002187,广百股份,buy,8.830,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",22576.64
2026-01-13,15:00:00,002187,广百股份,sell,8.980,T+2收盘回撤1.70%未触发延长，T+2收盘卖出 (no intraday-high optimization).,22871.64
2026-01-15,09:30:00,002131,利欧股份,buy,9.930,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",22866.64
2026-01-16,15:00:00,002131,利欧股份,sell,10.400,T+2收盘回撤4.73%未触发延长，T+2收盘卖出 (no intraday-high optimization).,23707.64
2026-01-21,09:30:00,601117,中国化学,buy,8.880,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23702.64
2026-01-22,15:00:00,601117,中国化学,sell,8.950,T+2收盘回撤0.79%未触发延长，T+2收盘卖出 (no intraday-high optimization).,23844.64
2026-01-26,09:30:00,002931,锋龙股份,buy,99.530,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23839.64
2026-01-27,15:00:00,002931,锋龙股份,sell,99.530,T+2收盘回撤0.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,23834.64
2026-01-29,09:30:00,603958,哈森股份,buy,15.650,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23829.64
2026-01-30,15:00:00,603958,哈森股份,sell,18.500,T+2收盘回撤18.21%未触发延长，T+2收盘卖出 (no intraday-high optimization).,27244.09
2026-02-05,09:30:00,600759,洲际油气,buy,4.930,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",27238.67
2026-02-06,15:00:00,600759,洲际油气,sell,5.500,T+2收盘回撤11.56%未触发延长，T+2收盘卖出 (no intraday-high optimization).,29740.62
2026-02-12,09:30:00,002323,雅博股份,buy,2.360,"model=mlp_h48_e300_gt0, alpha=10; score>=threshold; gap_filter=[-1.00%, 2.00%], max_board=None; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",29734.72
2026-02-13,15:00:00,002323,雅博股份,sell,2.360,T+2收盘回撤0.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,29728.82
