alpha,threshold,alloc,ret_pct,dd_pct,trades
10,0.555,0.997,1621.3693694308797,18.283299140147165,64
10,0.555,0.998,1621.2031119564224,18.24714681310846,64
10,0.555,0.999,1627.963696956422,18.23589402202611,64
10,0.555,0.9998,1628.2241144564218,18.23589402202611,64
10,0.56,0.995,1630.3113194308796,18.097637502608848,64
10,0.56,0.997,1621.3693694308797,18.283299140147165,64
10,0.56,0.998,1621.2031119564224,18.24714681310846,64
10,0.56,0.999,1627.963696956422,18.23589402202611,64
10,0.56,0.9998,1628.2241144564218,18.23589402202611,64
10,0.565,0.995,1630.3113194308796,18.097637502608848,64
10,0.565,0.997,1621.3693694308797,18.283299140147165,64
10,0.565,0.998,1621.2031119564224,18.24714681310846,64
10,0.565,0.999,1627.963696956422,18.23589402202611,64
10,0.565,0.9998,1628.2241144564218,18.23589402202611,64
10,0.57,0.995,1630.3113194308796,18.097637502608848,64
10,0.57,0.997,1621.3693694308797,18.283299140147165,64
10,0.57,0.998,1621.2031119564224,18.24714681310846,64
10,0.57,0.999,1627.963696956422,18.23589402202611,64
10,0.57,0.9998,1628.2241144564218,18.23589402202611,64
10,0.575,0.995,1630.3113194308796,18.097637502608848,64
10,0.575,0.997,1621.3693694308797,18.283299140147165,64
10,0.575,0.998,1621.2031119564224,18.24714681310846,64
10,0.575,0.999,1627.963696956422,18.23589402202611,64
10,0.575,0.9998,1628.2241144564218,18.23589402202611,64
10,0.58,0.995,1630.3113194308796,18.097637502608848,64
10,0.58,0.997,1621.3693694308797,18.283299140147165,64
10,0.58,0.998,1621.2031119564224,18.24714681310846,64
10,0.58,0.999,1627.963696956422,18.23589402202611,64
10,0.58,0.9998,1628.2241144564218,18.23589402202611,64
10,0.585,0.995,1630.3113194308796,18.097637502608848,64
10,0.585,0.997,1621.3693694308797,18.283299140147165,64
10,0.585,0.998,1621.2031119564224,18.24714681310846,64
10,0.585,0.999,1627.963696956422,18.23589402202611,64
10,0.585,0.9998,1628.2241144564218,18.23589402202611,64
10,0.59,0.995,1630.3113194308796,18.097637502608848,64
10,0.59,0.997,1621.3693694308797,18.283299140147165,64
10,0.59,0.998,1621.2031119564224,18.24714681310846,64
10,0.59,0.999,1627.963696956422,18.23589402202611,64
10,0.59,0.9998,1628.2241144564218,18.23589402202611,64
10,0.595,0.995,1630.3113194308796,18.097637502608848,64
10,0.595,0.997,1621.3693694308797,18.283299140147165,64
10,0.595,0.998,1621.2031119564224,18.24714681310846,64
10,0.595,0.999,1627.963696956422,18.23589402202611,64
10,0.595,0.9998,1628.2241144564218,18.23589402202611,64
10,0.6,0.995,1630.3113194308796,18.097637502608848,64
10,0.6,0.997,1621.3693694308797,18.283299140147165,64
10,0.6,0.998,1621.2031119564224,18.24714681310846,64
10,0.6,0.999,1627.963696956422,18.23589402202611,64
10,0.6,0.9998,1628.2241144564218,18.23589402202611,64
10,0.605,0.995,1630.3113194308796,18.097637502608848,64
10,0.605,0.997,1621.3693694308797,18.283299140147165,64
10,0.605,0.998,1621.2031119564224,18.24714681310846,64
10,0.605,0.999,1627.963696956422,18.23589402202611,64
10,0.605,0.9998,1628.2241144564218,18.23589402202611,64
10,0.61,0.995,1630.3113194308796,18.097637502608848,64
10,0.61,0.997,1621.3693694308797,18.283299140147165,64
10,0.61,0.998,1621.2031119564224,18.24714681310846,64
10,0.61,0.999,1627.963696956422,18.23589402202611,64
10,0.61,0.9998,1628.2241144564218,18.23589402202611,64
10,0.615,0.995,1630.3113194308796,18.097637502608848,64
10,0.615,0.997,1621.3693694308797,18.283299140147165,64
10,0.615,0.998,1621.2031119564224,18.24714681310846,64
10,0.615,0.999,1627.963696956422,18.23589402202611,64
10,0.615,0.9998,1628.2241144564218,18.23589402202611,64
10,0.62,0.995,1630.3113194308796,18.097637502608848,64
10,0.62,0.997,1621.3693694308797,18.283299140147165,64
10,0.62,0.998,1621.2031119564224,18.24714681310846,64
10,0.62,0.999,1627.963696956422,18.23589402202611,64
10,0.62,0.9998,1628.2241144564218,18.23589402202611,64
10,0.625,0.995,1630.3113194308796,18.097637502608848,64
10,0.625,0.997,1621.3693694308797,18.283299140147165,64
10,0.625,0.998,1621.2031119564224,18.24714681310846,64
10,0.625,0.999,1627.963696956422,18.23589402202611,64
10,0.625,0.9998,1628.2241144564218,18.23589402202611,64
10,0.63,0.995,1630.3113194308796,18.097637502608848,64
10,0.63,0.997,1621.3693694308797,18.283299140147165,64
10,0.63,0.998,1621.2031119564224,18.24714681310846,64
10,0.63,0.999,1627.963696956422,18.23589402202611,64
10,0.63,0.9998,1628.2241144564218,18.23589402202611,64
10,0.635,0.995,1630.3113194308796,18.097637502608848,64
10,0.635,0.997,1621.3693694308797,18.283299140147165,64
10,0.635,0.998,1621.2031119564224,18.24714681310846,64
10,0.635,0.999,1627.963696956422,18.23589402202611,64
10,0.635,0.9998,1628.2241144564218,18.23589402202611,64
10,0.64,0.995,1630.3113194308796,18.097637502608848,64
10,0.64,0.997,1621.3693694308797,18.283299140147165,64
10,0.64,0.998,1621.2031119564224,18.24714681310846,64
10,0.64,0.999,1627.963696956422,18.23589402202611,64
10,0.64,0.9998,1628.2241144564218,18.23589402202611,64
10,0.645,0.995,1630.3113194308796,18.097637502608848,64
10,0.645,0.997,1621.3693694308797,18.283299140147165,64
10,0.645,0.998,1621.2031119564224,18.24714681310846,64
10,0.645,0.999,1627.963696956422,18.23589402202611,64
10,0.645,0.9998,1628.2241144564218,18.23589402202611,64
