seed,threshold,alloc,ret_pct,dd_pct,trades
500,0.58,0.998,33.6322621499999,41.4836404133854,64
500,0.58,0.9998,33.56226214999989,41.4836404133854,64
500,0.6,0.998,33.6322621499999,41.4836404133854,64
500,0.6,0.9998,33.56226214999989,41.4836404133854,64
500,0.62,0.998,33.6322621499999,41.4836404133854,64
500,0.62,0.9998,33.56226214999989,41.4836404133854,64
500,0.64,0.998,33.6322621499999,41.4836404133854,64
500,0.64,0.9998,33.56226214999989,41.4836404133854,64
500,0.66,0.998,33.6322621499999,41.4836404133854,64
500,0.66,0.9998,33.56226214999989,41.4836404133854,64
525,0.58,0.998,-36.69817327000005,71.739289669974,62
525,0.58,0.9998,-36.69817327000005,71.739289669974,62
525,0.6,0.998,-36.69817327000005,71.739289669974,62
525,0.6,0.9998,-36.69817327000005,71.739289669974,62
525,0.62,0.998,-36.69817327000005,71.739289669974,62
525,0.62,0.9998,-36.69817327000005,71.739289669974,62
525,0.64,0.998,-36.69817327000005,71.739289669974,62
525,0.64,0.9998,-36.69817327000005,71.739289669974,62
525,0.66,0.998,-36.69817327000005,71.739289669974,62
525,0.66,0.9998,-36.69817327000005,71.739289669974,62
550,0.58,0.998,-63.60017001,65.57815736999999,58
550,0.58,0.9998,-64.35017001000001,66.32815736999999,58
550,0.6,0.998,-63.60017001,65.57815736999999,58
550,0.6,0.9998,-64.35017001000001,66.32815736999999,58
550,0.62,0.998,-63.60017001,65.57815736999999,58
550,0.62,0.9998,-64.35017001000001,66.32815736999999,58
550,0.64,0.998,-63.60017001,65.57815736999999,58
550,0.64,0.9998,-64.35017001000001,66.32815736999999,58
550,0.66,0.998,-63.60017001,65.57815736999999,58
550,0.66,0.9998,-64.35017001000001,66.32815736999999,58
575,0.58,0.998,-70.01997186999998,70.03215151086718,56
575,0.58,0.9998,-70.76997186999996,70.78184681700196,56
575,0.6,0.998,-70.01997186999998,70.03215151086718,56
575,0.6,0.9998,-70.76997186999996,70.78184681700196,56
575,0.62,0.998,-70.01997186999998,70.03215151086718,56
575,0.62,0.9998,-70.76997186999996,70.78184681700196,56
575,0.64,0.998,-70.01997186999998,70.03215151086718,56
575,0.64,0.9998,-70.76997186999996,70.78184681700196,56
575,0.66,0.998,-70.01997186999998,70.03215151086718,56
575,0.66,0.9998,-70.76997186999996,70.78184681700196,56
600,0.58,0.998,126.72954988999989,50.746539070000004,64
600,0.58,0.9998,125.94784238999988,50.746539070000004,64
600,0.6,0.998,126.72954988999989,50.746539070000004,64
600,0.6,0.9998,125.94784238999988,50.746539070000004,64
600,0.62,0.998,126.72954988999989,50.746539070000004,64
600,0.62,0.9998,125.94784238999988,50.746539070000004,64
600,0.64,0.998,126.72954988999989,50.746539070000004,64
600,0.64,0.9998,125.94784238999988,50.746539070000004,64
600,0.66,0.998,126.72954988999989,50.746539070000004,64
600,0.66,0.9998,125.94784238999988,50.746539070000004,64
625,0.58,0.998,66.89397451,49.43883885458532,59
625,0.58,0.9998,66.89397451,49.43883885458532,59
625,0.6,0.998,66.89397451,49.43883885458532,59
625,0.6,0.9998,66.89397451,49.43883885458532,59
625,0.62,0.998,66.89397451,49.43883885458532,59
625,0.62,0.9998,66.89397451,49.43883885458532,59
625,0.64,0.998,66.89397451,49.43883885458532,59
625,0.64,0.9998,66.89397451,49.43883885458532,59
625,0.66,0.998,66.89397451,49.43883885458532,59
625,0.66,0.9998,66.89397451,49.43883885458532,59
650,0.58,0.998,-41.223890270000076,65.27223618841987,62
650,0.58,0.9998,-41.79389027000008,65.67071395731502,62
650,0.6,0.998,-41.223890270000076,65.27223618841987,62
650,0.6,0.9998,-41.79389027000008,65.67071395731502,62
650,0.62,0.998,-41.223890270000076,65.27223618841987,62
650,0.62,0.9998,-41.79389027000008,65.67071395731502,62
650,0.64,0.998,-41.223890270000076,65.27223618841987,62
650,0.64,0.9998,-41.79389027000008,65.67071395731502,62
650,0.66,0.998,-41.223890270000076,65.27223618841987,62
