stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades,obj
stage2,88,460,0.022,0.0002,0.01,440,manual,14,0.66,0.998,-0.001,0.0265,1773.141019568978,20.444388816850857,64,1255.414361546875
stage2,88,460,0.022,0.0002,0.01,440,manual,14,0.66,0.998,-0.0005,0.0255,1773.141019568978,20.444388816850857,64,1255.414361546875
stage2,88,460,0.022,0.0002,0.01,440,manual,14,0.66,0.998,-0.0005,0.0265,1773.141019568978,20.444388816850857,64,1255.414361546875
stage2,88,460,0.022,0.0002,0.01,440,manual,14,0.66,0.9998,-0.001,0.0255,1772.9527345689778,20.453395695028075,64,1254.1452511656087
stage2,88,460,0.022,0.0002,0.01,440,manual,14,0.66,0.9998,-0.001,0.0265,1772.9527345689778,20.453395695028075,64,1254.1452511656087
stage2,88,460,0.022,0.0002,0.01,440,manual,14,0.66,0.9998,-0.0005,0.0255,1772.9527345689778,20.453395695028075,64,1254.1452511656087
stage2,88,460,0.022,0.0002,0.01,440,manual,14,0.66,0.9998,-0.0005,0.0265,1772.9527345689778,20.453395695028075,64,1254.1452511656087
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.998,-0.001,0.0255,2842.2818026505206,20.439188505134233,65,2325.1791820344124
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.998,-0.001,0.0265,2842.2818026505206,20.439188505134233,65,2325.1791820344124
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.998,-0.0005,0.0255,2842.2818026505206,20.439188505134233,65,2325.1791820344124
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.998,-0.0005,0.0265,2842.2818026505206,20.439188505134233,65,2325.1791820344124
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.9998,-0.001,0.0255,2842.2381926505213,20.487777580081044,65,2319.304883040796
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.9998,-0.001,0.0265,2842.2381926505213,20.487777580081044,65,2319.304883040796
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.9998,-0.0005,0.0255,2842.2381926505213,20.487777580081044,65,2319.304883040796
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.58,0.9998,-0.0005,0.0265,2842.2381926505213,20.487777580081044,65,2319.304883040796
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.998,-0.001,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.998,-0.001,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.998,-0.0005,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.998,-0.0005,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.9998,-0.001,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.9998,-0.001,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.9998,-0.0005,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.6,0.9998,-0.0005,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.998,-0.001,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.998,-0.001,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.998,-0.0005,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.998,-0.0005,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.9998,-0.001,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.9998,-0.001,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.9998,-0.0005,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.62,0.9998,-0.0005,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.998,-0.001,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.998,-0.001,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.998,-0.0005,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.998,-0.0005,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.9998,-0.001,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.9998,-0.001,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.9998,-0.0005,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.64,0.9998,-0.0005,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.998,-0.001,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.998,-0.001,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.998,-0.0005,0.0255,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.998,-0.0005,0.0265,2862.633024633972,20.439188505134233,64,2345.530404017864
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.9998,-0.001,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.9998,-0.001,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.9998,-0.0005,0.0255,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,15,0.66,0.9998,-0.0005,0.0265,2864.287344633972,20.487777580081044,64,2341.354035024247
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.998,-0.001,0.0255,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.998,-0.001,0.0265,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.998,-0.0005,0.0255,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.998,-0.0005,0.0265,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.9998,-0.001,0.0255,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.9998,-0.001,0.0265,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.9998,-0.0005,0.0255,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.58,0.9998,-0.0005,0.0265,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.998,-0.001,0.0255,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.998,-0.001,0.0265,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.998,-0.0005,0.0255,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.998,-0.0005,0.0265,1520.9072639252786,43.9793982199408,62,-1821.0205224676174
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.9998,-0.001,0.0255,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.9998,-0.001,0.0265,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.9998,-0.0005,0.0255,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.6,0.9998,-0.0005,0.0265,1519.7065014508207,44.114077078777,62,-1838.3827480024197
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.998,-0.001,0.0255,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.998,-0.001,0.0265,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.998,-0.0005,0.0255,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.998,-0.0005,0.0265,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.9998,-0.001,0.0255,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.9998,-0.001,0.0265,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.9998,-0.0005,0.0255,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.62,0.9998,-0.0005,0.0265,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.998,-0.001,0.0255,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.998,-0.001,0.0265,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.998,-0.0005,0.0255,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.998,-0.0005,0.0265,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.9998,-0.001,0.0255,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.9998,-0.001,0.0265,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.9998,-0.0005,0.0255,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.64,0.9998,-0.0005,0.0265,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.998,-0.001,0.0255,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.998,-0.001,0.0265,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.998,-0.0005,0.0255,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.998,-0.0005,0.0265,1533.1598690970277,43.9793982199408,61,-1808.7679172958683
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.9998,-0.001,0.0255,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.9998,-0.001,0.0265,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.9998,-0.0005,0.0255,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,88,460,0.022,0.0002,0.01,440,manual,16,0.66,0.9998,-0.0005,0.0265,1531.9774016225701,44.114077078777,61,-1826.1118478306703
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.998,-0.001,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.998,-0.001,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.998,-0.0005,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.998,-0.0005,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.9998,-0.001,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.9998,-0.001,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.9998,-0.0005,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.58,0.9998,-0.0005,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.998,-0.001,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.998,-0.001,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.998,-0.0005,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.998,-0.0005,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.9998,-0.001,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.9998,-0.001,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.9998,-0.0005,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.6,0.9998,-0.0005,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.998,-0.001,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.998,-0.001,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.998,-0.0005,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.998,-0.0005,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.9998,-0.001,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.9998,-0.001,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.9998,-0.0005,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.62,0.9998,-0.0005,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.998,-0.001,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.998,-0.001,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.998,-0.0005,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.998,-0.0005,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.9998,-0.001,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.9998,-0.001,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.9998,-0.0005,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.64,0.9998,-0.0005,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.998,-0.001,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.998,-0.001,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.998,-0.0005,0.0255,53.710695670000064,27.972795866597266,61,-1367.4248083216721
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.998,-0.0005,0.0265,78.93069567000013,27.972795866597266,61,-1342.2048083216719
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.9998,-0.001,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.9998,-0.001,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.9998,-0.0005,0.0255,53.889289330000054,27.94080725067094,61,-1363.4075807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,14,0.66,0.9998,-0.0005,0.0265,78.8992893300001,27.94080725067094,61,-1338.3975807505128
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.998,-0.001,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.998,-0.001,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.998,-0.0005,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.998,-0.0005,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.9998,-0.001,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.9998,-0.001,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.9998,-0.0005,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.58,0.9998,-0.0005,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.998,-0.001,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.998,-0.001,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.998,-0.0005,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.998,-0.0005,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.9998,-0.001,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.9998,-0.001,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.9998,-0.0005,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.6,0.9998,-0.0005,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.998,-0.001,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.998,-0.001,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.998,-0.0005,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.998,-0.0005,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.9998,-0.001,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.9998,-0.001,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.9998,-0.0005,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.62,0.9998,-0.0005,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.998,-0.001,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.998,-0.001,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.998,-0.0005,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.998,-0.0005,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.9998,-0.001,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.9998,-0.001,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.9998,-0.0005,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.64,0.9998,-0.0005,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.998,-0.001,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.998,-0.001,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.998,-0.0005,0.0255,127.44440726000006,26.21028159400989,62,-1082.1893840211867
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.998,-0.0005,0.0265,145.39685476000005,26.21028159400989,62,-1064.2369365211869
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.9998,-0.001,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.9998,-0.001,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.9998,-0.0005,0.0255,127.62300092000012,26.184672216872446,62,-1078.9376651046935
stage2,84,360,0.0163,0.000111,0.009,406,random,15,0.66,0.9998,-0.0005,0.0265,145.57544842000013,26.184672216872446,62,-1060.9852176046934
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.998,-0.001,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.998,-0.001,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.998,-0.0005,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.998,-0.0005,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.9998,-0.001,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.9998,-0.001,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.9998,-0.0005,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.58,0.9998,-0.0005,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.998,-0.001,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.998,-0.001,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.998,-0.0005,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.998,-0.0005,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.9998,-0.001,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.9998,-0.001,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.9998,-0.0005,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.6,0.9998,-0.0005,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.998,-0.001,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.998,-0.001,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.998,-0.0005,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
