stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,sell_rule,top_k,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-02-01,18,loss_rebound_t3,3,0.64,1.0,-0.0005,0.0265,0.406,0.275,12,0.065,361.9129107590619,48.17010019211134,64,-3482.8991122942984
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-04-01,15,loss_rebound_t3,4,0.64,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,971.824453808947,26.21348900391165,67,-238.19422666045102
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-03-01,15,t2_close,2,0.62,0.999,-0.001,0.0255,0.406,0.275,10,0.065,446.09945025791734,19.11557618370554,58,87.83030821325258
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-03-01,17,loss_rebound_t3,2,0.62,0.9998,-0.0005,0.0255,0.412,0.287,12,0.06,434.37410861620975,43.7152113417347,56,-2875.8512523919544
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-04-01,15,strong_hold_t3,4,0.66,0.9998,-0.0005,0.0255,0.412,0.275,10,0.06,609.5650476562272,31.8367435588558,64,-1275.244179406469
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,2045.6198107578966,15.976510762552998,63,2045.6198107578966
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-02-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,1626.3399917711472,16.00460784927691,63,1626.3399917711472
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,2332.1171085106866,16.03521315950583,64,2332.1171085106866
gen2,88,600,0.0219,0.000162,0.01,440,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,1832.26630758574,15.999677131371715,64,1832.26630758574
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,17,strong_hold_t3,4,0.68,1.0,-0.001,0.0255,0.406,0.275,10,0.06,402.91167152159,36.59067545224208,62,-2052.36938274746
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,17,strong_hold_t3,2,0.7,1.0,-0.0005,0.0255,0.406,0.287,10,0.065,1082.21880832214,20.719589215752617,56,531.4681024318259
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,16,strong_hold_t3,2,0.66,1.0,-0.0005,0.0265,0.412,0.287,12,0.065,411.46133663874485,31.266672518789658,58,-1404.9393656160144
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,17,loss_rebound_t3,2,0.7,0.999,-0.0005,0.0265,0.406,0.275,10,0.06,381.3237851001551,43.844895617665784,56,-2944.4636890197394
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,16,t2_close,3,0.66,0.999,-0.0005,0.0265,0.406,0.275,10,0.065,2313.486154463564,17.458742611018394,62,2154.037041141357
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-04-01,18,loss_rebound_t3,2,0.62,0.999,-0.001,0.0255,0.406,0.287,12,0.065,464.84497128145017,54.655460260563395,55,-4158.210259986157
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,18,loss_rebound_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,676.2211356574101,54.70334255067364,53,-3952.5799704234278
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,17,loss_rebound_t3,2,0.68,0.9998,-0.001,0.0255,0.406,0.275,10,0.06,674.3155776001545,43.919981729789484,55,-2660.482229974584
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,16,strong_hold_t3,4,0.66,1.0,-0.0005,0.0265,0.412,0.275,12,0.06,291.3648844801501,31.9732717383115,63,-1609.82772411723
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,15,strong_hold_t3,3,0.68,1.0,-0.0005,0.0255,0.406,0.287,12,0.06,740.7248040804297,36.62935923043512,59,-1719.198303571785
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,15,t2_close,2,0.64,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,1238.2918278100665,19.11557618370554,58,880.0226857654018
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-04-01,15,strong_hold_t3,4,0.62,0.999,-0.0005,0.0265,0.412,0.275,12,0.065,482.31986383819736,32.310351008376564,65,-1459.3222571669905
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,14,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0265,0.406,0.275,10,0.065,1049.4155534138727,39.18381787767662,66,-1717.0425919073214
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,18,loss_rebound_t3,4,0.62,0.9998,-0.0005,0.0255,0.412,0.275,10,0.065,563.7482221012151,40.6596281612273,66,-2379.8071572460613
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,17,strong_hold_t3,4,0.62,0.9998,-0.001,0.0255,0.406,0.275,10,0.06,399.2985697900401,36.59067545224208,63,-2055.98248447901
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-04-01,17,loss_rebound_t3,3,0.68,0.9998,-0.001,0.0255,0.406,0.275,10,0.065,883.1760391587926,40.819999357382486,60,-2079.6238837271057
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.275,12,0.065,1224.9383846022495,21.013699912678955,64,638.8943950807748
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,15,t2_close,3,0.7,0.999,-0.0005,0.0265,0.406,0.275,10,0.06,2253.7155486272695,37.258497980291835,63,-281.7042090077507
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,14,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0255,0.412,0.275,12,0.065,1023.8726293818274,20.797164147259746,65,463.8129317106577
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,18,loss_rebound_t3,4,0.7,0.9998,-0.001,0.0255,0.412,0.287,12,0.06,374.12004216991494,40.6596281612273,66,-2569.4353371773614
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,15,loss_rebound_t3,2,0.68,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,1010.9093634658697,27.93417352535012,57,-405.59145957614476
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,18,strong_hold_t3,2,0.68,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,341.45243229934,36.44664832058282,55,-2096.545366170598
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,15,loss_rebound_t3,4,0.68,1.0,-0.0005,0.0255,0.406,0.275,12,0.06,792.944941939385,39.18381787767662,67,-1973.513203381809
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-04-01,16,strong_hold_t3,2,0.62,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,509.96155393137974,35.72914145539543,57,-1841.9354207160716
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,14,strong_hold_t3,3,0.7,0.9998,-0.0005,0.0265,0.406,0.275,12,0.06,714.9906901397603,36.62729595170255,59,-1744.6848240645459
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,14,strong_hold_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,1181.3297223030092,21.018873096243667,56,594.6649507537692
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-04-01,16,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0255,0.412,0.275,10,0.065,461.8069645253401,45.99201639093261,65,-3121.6350023865734
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,16,t2_close,3,0.64,1.0,-0.001,0.0255,0.412,0.275,12,0.06,1321.5658682929152,17.46361518018806,64,1161.5320466703479
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,18,loss_rebound_t3,4,0.66,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,563.7299271012151,40.6596281612273,66,-2379.825452246061
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,16,strong_hold_t3,4,0.62,1.0,-0.001,0.0255,0.412,0.275,12,0.065,287.7548394229001,31.9732717383115,64,-1613.4377691744799
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,16,t2_close,2,0.64,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,545.9633169383869,39.85257997270612,60,-2300.7462797863473
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-04-01,16,loss_rebound_t3,4,0.68,0.999,-0.001,0.0255,0.412,0.275,12,0.06,319.32210882059496,45.717416074856224,66,-3231.167820162152
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-04-01,15,loss_rebound_t3,2,0.62,0.999,-0.0005,0.0265,0.406,0.275,12,0.065,1046.8743666911623,27.93417352535012,58,-369.6264563508521
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,17,loss_rebound_t3,4,0.66,0.999,-0.001,0.0255,0.412,0.287,10,0.065,367.36075586796034,44.8949511813344,64,-3084.4333858921673
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,17,t2_close,4,0.7,1.0,-0.001,0.0255,0.406,0.275,12,0.065,375.4879042298497,40.555982765421525,66,-2555.6300276207335
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,16,loss_rebound_t3,2,0.62,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,700.5221375741124,42.25088374805123,58,-2433.983912192035
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,15,strong_hold_t3,3,0.66,0.9998,-0.001,0.0255,0.406,0.287,10,0.06,1073.1852332023798,36.616589067826595,58,-1385.205454936812
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,14,strong_hold_t3,4,0.68,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,416.25002049049976,31.542077943850032,64,-1433.1993327715043
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,17,strong_hold_t3,3,0.7,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,1256.306024982574,22.168916708320396,58,531.6360199841264
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,17,t2_close,3,0.62,1.0,-0.0005,0.0265,0.412,0.287,12,0.06,1466.0159725727117,17.41544101833182,64,1311.7630503728933
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-02-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
gen2,88,500,0.021,0.00016,0.01,440,parent,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,18,loss_rebound_t3,3,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,-62.152312620000046,63.79231262000005,60,-5781.629827020006
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,16,strong_hold_t3,2,0.7,0.9998,-0.001,0.0255,0.412,0.275,10,0.065,-66.64382461999996,66.64382461999996,52,-6128.302779019996
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,16,strong_hold_t3,2,0.64,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,-77.99382461999997,77.99382461999997,53,-7501.652779019997
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,16,loss_rebound_t3,3,0.68,0.999,-0.0005,0.0255,0.412,0.287,12,0.06,-44.244362130000006,46.704962856731676,58,-3713.239904937801
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,14,t2_close,4,0.68,0.999,-0.0005,0.0255,0.406,0.275,10,0.06,-22.30938543999993,40.35938543999996,64,-2929.835638239995
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,17,strong_hold_t3,2,0.64,1.0,-0.001,0.0255,0.412,0.275,10,0.06,-65.69508066999995,65.69508066999995,55,-6013.504761069995
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,14,strong_hold_t3,2,0.62,0.999,-0.0005,0.0255,0.406,0.287,12,0.065,-75.02713868999999,75.02713868999999,51,-7142.683781489999
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,17,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,-56.69156957999998,59.660472806575214,62,-5280.348306369026
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,18,strong_hold_t3,2,0.66,0.9998,-0.0005,0.0255,0.412,0.275,12,0.06,-72.24927831999995,72.24927831999995,55,-6806.562676719994
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,14,loss_rebound_t3,4,0.66,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,-56.38450469999998,56.38450469999998,62,-4886.9250686999985
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,14,loss_rebound_t3,4,0.62,1.0,-0.0005,0.0255,0.406,0.275,12,0.065,-63.31653430999993,66.34653430999994,62,-6089.300651509993
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,15,loss_rebound_t3,2,0.62,0.999,-0.001,0.0255,0.406,0.275,12,0.065,-72.11889352999998,74.04889352999999,50,-7022.386117129999
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,18,strong_hold_t3,4,0.7,0.9998,-0.001,0.0255,0.406,0.287,12,0.06,-39.356638429999954,40.56663842999995,65,-2971.7532500299935
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,15,t2_close,3,0.64,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,-32.87821683999994,46.79821683999994,61,-3713.0642376399924
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,14,strong_hold_t3,2,0.66,0.9998,-0.0005,0.0255,0.406,0.275,12,0.06,-75.02713868999999,75.02713868999999,51,-7142.683781489999
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,18,t2_close,4,0.66,0.999,-0.0005,0.0265,0.406,0.287,12,0.06,-15.304462220000026,30.730685979999972,67,-1767.3867798199967
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,17,loss_rebound_t3,4,0.7,0.999,-0.001,0.0255,0.412,0.275,12,0.065,-57.06677227999998,60.02955544067463,62,-5325.013425160956
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,14,loss_rebound_t3,3,0.64,1.0,-0.0005,0.0255,0.406,0.287,10,0.065,-56.43039412999998,59.650394129999974,57,-5278.877689729997
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,18,strong_hold_t3,4,0.7,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,-40.52934463999994,41.89934463999994,65,-3132.850701439993
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,16,strong_hold_t3,4,0.68,1.0,-0.0005,0.0255,0.406,0.287,12,0.06,-34.36387780999994,39.91314852999994,63,-2888.3417014099923
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,14,strong_hold_t3,4,0.7,0.999,-0.001,0.0255,0.412,0.275,10,0.06,-25.801359379999923,35.37135937999992,62,-2334.764484979991
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,15,strong_hold_t3,2,0.64,0.9998,-0.001,0.0255,0.406,0.275,12,0.065,-79.38725112999997,79.38725112999997,52,-7670.257386729996
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,16,t2_close,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.06,-25.888704019999963,38.1895768089058,61,-2673.037921088696
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,14,t2_close,3,0.7,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,-36.31202512999997,47.83202512999997,61,-3840.5550407299966
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,16,strong_hold_t3,3,0.68,1.0,-0.0005,0.0255,0.406,0.287,10,0.065,-33.888404329999965,39.418404329999966,59,-2828.496923929996
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,15,t2_close,3,0.62,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,-32.018216839999944,46.79821683999994,61,-3712.2042376399927
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,17,strong_hold_t3,2,0.68,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,-75.09497261999995,75.09497261999996,53,-7150.8916870199955
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,17,t2_close,2,0.68,1.0,-0.0005,0.0255,0.412,0.275,10,0.065,-58.54241019999997,58.54241019999997,55,-5148.031634199996
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,18,t2_close,3,0.64,0.9998,-0.0005,0.0265,0.412,0.275,10,0.065,-8.680234620000004,32.58231315423446,64,-1982.9578131281355
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,17,loss_rebound_t3,4,0.66,0.9998,-0.0005,0.0265,0.406,0.287,10,0.065,-55.71086065999996,58.74546207227483,63,-5169.56630933298
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,17,strong_hold_t3,2,0.64,0.999,-0.0005,0.0265,0.406,0.275,12,0.065,-76.86567409999996,76.86567409999996,56,-7365.146566099996
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-04-01,15,strong_hold_t3,2,0.68,1.0,-0.0005,0.0265,0.412,0.287,12,0.06,-78.93460005999997,78.93460005999997,52,-7615.486607259996
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.7,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,-55.00356270999999,60.59356270999999,57,-5390.631087909998
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.68,0.999,-0.0005,0.0265,0.406,0.287,10,0.065,-52.52801622999998,52.52801622999998,59,-4420.289963829998
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,14,loss_rebound_t3,3,0.64,1.0,-0.001,0.0255,0.406,0.275,12,0.06,-68.14452346000002,70.14452346,58,-6549.887338660001
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,16,t2_close,2,0.7,0.9998,-0.0005,0.0255,0.412,0.287,10,0.06,-62.92508666999996,62.92508666999996,51,-5678.335487069996
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,17,loss_rebound_t3,2,0.62,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,-62.954861890000004,65.10486188999998,51,-5939.938288689998
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,16,strong_hold_t3,4,0.64,0.999,-0.001,0.0255,0.406,0.275,10,0.065,-30.36156012999992,36.321560129999924,63,-2453.348775729991
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,14,strong_hold_t3,2,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,-79.35713868999997,79.35713868999997,53,-7666.613781489998
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,16,loss_rebound_t3,2,0.64,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,-63.57794348999999,65.72794348999999,48,-6015.331162289998
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-54.61356270999998,60.59356270999999,57,-5390.241087909999
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-02-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-56.54801622999997,59.388016229999984,58,-5247.509963829998
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-54.61356270999998,60.59356270999999,57,-5390.241087909999
gen2,84,460,0.0195,0.0002,0.009,435,mut_hp,2025-03-01,15,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-56.54801622999997,59.388016229999984,58,-5247.509963829998
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,18,t2_close,4,0.7,0.999,-0.001,0.0255,0.412,0.275,12,0.065,-32.83203255000002,50.17866173715091,66,-4118.6714410081095
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,17,t2_close,2,0.7,1.0,-0.001,0.0255,0.406,0.287,10,0.065,-26.814216189999975,45.24241388890326,53,-3520.3038828583913
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,18,t2_close,2,0.66,0.999,-0.001,0.0255,0.406,0.287,10,0.065,-3.249405549999973,37.41745477828354,52,-2557.7439789440255
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,17,t2_close,3,0.7,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,74.85062017000004,19.58930513659334,61,-340.2659962212007
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,18,strong_hold_t3,3,0.62,1.0,-0.0005,0.0255,0.406,0.275,12,0.065,-47.81773500000001,51.8762072638521,59,-4337.362606662252
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,18,t2_close,2,0.68,0.999,-0.0005,0.0265,0.406,0.287,10,0.065,-3.249405549999973,37.41745477828354,52,-2557.7439789440255
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,17,strong_hold_t3,3,0.64,0.999,-0.0005,0.0265,0.406,0.275,10,0.065,16.13810863999998,26.150000000000002,60,-1186.2618913600004
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,15,t2_close,2,0.66,0.999,-0.0005,0.0255,0.406,0.287,10,0.065,-11.698914230000012,38.00566918570816,54,-2636.779216514979
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,17,t2_close,3,0.66,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,74.85062017000004,19.58930513659334,61,-340.2659962212007
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,18,loss_rebound_t3,4,0.66,1.0,-0.0005,0.0265,0.406,0.287,10,0.06,-16.89359028999999,36.09744804348089,61,-2412.9873555077065
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,14,loss_rebound_t3,4,0.66,1.0,-0.0005,0.0255,0.412,0.275,10,0.06,-28.35776967999998,50.814587185720896,61,-4190.508231966508
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-03-01,16,loss_rebound_t3,2,0.68,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,-38.32115292999998,52.22940119505215,46,-4370.249296336258
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,17,loss_rebound_t3,3,0.66,0.9998,-0.0005,0.0255,0.412,0.287,12,0.06,-24.889046299999972,37.98991941091459,58,-2648.0793756097505
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-03-01,17,loss_rebound_t3,3,0.62,0.999,-0.001,0.0255,0.412,0.275,12,0.06,-24.889046299999972,37.98991941091459,58,-2648.0793756097505
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,14,loss_rebound_t3,2,0.64,1.0,-0.001,0.0255,0.406,0.275,12,0.065,-16.00387173000003,36.0913587246856,48,-2411.3669186922716
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,18,t2_close,3,0.64,1.0,-0.0005,0.0265,0.412,0.275,12,0.06,-20.37522346999998,35.361512377620414,61,-2328.15670878445
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,14,loss_rebound_t3,4,0.7,0.9998,-0.0005,0.0255,0.412,0.275,12,0.065,-40.47776967999997,50.814587185720896,61,-4202.628231966508
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,14,t2_close,4,0.64,1.0,-0.001,0.0255,0.412,0.275,12,0.065,-66.95617075,68.76374065688925,65,-6383.005049576711
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,14,loss_rebound_t3,3,0.62,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,14.138407229999972,37.0908060244785,57,-2501.1583157074206
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-03-01,14,loss_rebound_t3,4,0.7,0.9998,-0.0005,0.0255,0.412,0.275,10,0.06,-33.34776967999996,56.48692739768508,61,-4876.17905740221
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,16,t2_close,4,0.64,0.9998,-0.001,0.0255,0.412,0.287,12,0.06,-47.339654300000056,49.11096036926056,66,-4005.0548986112667
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,18,t2_close,2,0.62,0.999,-0.001,0.0255,0.406,0.275,12,0.06,-18.959405549999975,44.95922621236368,53,-3478.466551033642
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,16,loss_rebound_t3,2,0.7,1.0,-0.0005,0.0255,0.412,0.275,12,0.065,-49.45115293,60.728652651185165,46,-5401.289471072219
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-03-01,14,t2_close,4,0.7,1.0,-0.001,0.0255,0.412,0.275,10,0.065,-53.726170750000016,61.2048240009212,63,-5462.705050860543
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,17,loss_rebound_t3,2,0.66,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,-51.65366285000002,62.010261795066576,47,-5557.285078257989
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,14,strong_hold_t3,4,0.68,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,-41.778006160000004,57.77103914640692,62,-5038.702703728831
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-04-01,14,strong_hold_t3,3,0.62,0.9998,-0.0005,0.0265,0.412,0.275,12,0.065,52.36450330000007,36.77243583999999,58,-2424.727797499999
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,15,strong_hold_t3,2,0.62,0.9998,-0.001,0.0255,0.412,0.287,12,0.06,-20.611398319999974,34.4703287951031,53,-2221.450853732372
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,15,loss_rebound_t3,2,0.66,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,-37.44528460999999,51.42722176680423,46,-4273.111896626508
gen2,88,540,0.0225,0.000173,0.011,442,mut_hp,2025-02-01,17,loss_rebound_t3,4,0.66,0.999,-0.0005,0.0255,0.412,0.275,10,0.065,-35.985701920000025,48.67928262798108,61,-3941.89961727773
