top_k,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades
3,0.65,0.95,-0.001,0.0255,2468.748024365574,15.21983396377426,64
3,0.65,0.95,-0.001,0.0265,2468.748024365574,15.21983396377426,64
3,0.65,0.95,-0.001,0.0275,2468.748024365574,15.21983396377426,64
3,0.65,0.95,-0.0005,0.0255,2468.748024365574,15.21983396377426,64
3,0.65,0.95,-0.0005,0.0265,2468.748024365574,15.21983396377426,64
3,0.65,0.95,-0.0005,0.0275,2468.748024365574,15.21983396377426,64
3,0.65,0.95,0.0,0.0255,1965.940199915585,15.188537046686381,63
3,0.65,0.95,0.0,0.0265,1965.940199915585,15.188537046686381,63
3,0.65,0.95,0.0,0.0275,1965.940199915585,15.188537046686381,63
3,0.65,0.98,-0.001,0.0255,2831.778210697596,15.699890947589004,64
3,0.65,0.98,-0.001,0.0265,2831.778210697596,15.699890947589004,64
3,0.65,0.98,-0.001,0.0275,2831.778210697596,15.699890947589004,64
3,0.65,0.98,-0.0005,0.0255,2831.778210697596,15.699890947589004,64
3,0.65,0.98,-0.0005,0.0265,2831.778210697596,15.699890947589004,64
3,0.65,0.98,-0.0005,0.0275,2831.778210697596,15.699890947589004,64
3,0.65,0.98,0.0,0.0255,2264.60456263511,15.707308790747588,63
3,0.65,0.98,0.0,0.0265,2264.60456263511,15.707308790747588,63
3,0.65,0.98,0.0,0.0275,2264.60456263511,15.707308790747588,63
3,0.65,0.995,-0.001,0.0255,3045.10294704843,15.91917664404822,64
3,0.65,0.995,-0.001,0.0265,3045.10294704843,15.91917664404822,64
3,0.65,0.995,-0.001,0.0275,3045.10294704843,15.91917664404822,64
3,0.65,0.995,-0.0005,0.0255,3045.10294704843,15.91917664404822,64
3,0.65,0.995,-0.0005,0.0265,3045.10294704843,15.91917664404822,64
3,0.65,0.995,-0.0005,0.0275,3045.10294704843,15.91917664404822,64
3,0.65,0.995,0.0,0.0255,2391.341498985942,15.90934350254968,63
3,0.65,0.995,0.0,0.0265,2391.341498985942,15.90934350254968,63
3,0.65,0.995,0.0,0.0275,2391.341498985942,15.90934350254968,63
3,0.65,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64
3,0.65,0.998,-0.001,0.0265,3054.1691471339727,15.970330460477403,64
3,0.65,0.998,-0.001,0.0275,3054.1691471339727,15.970330460477403,64
3,0.65,0.998,-0.0005,0.0255,3054.1691471339727,15.970330460477403,64
3,0.65,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64
3,0.65,0.998,-0.0005,0.0275,3054.1691471339727,15.970330460477403,64
3,0.65,0.998,0.0,0.0255,2421.781179071485,15.968523358289433,63
3,0.65,0.998,0.0,0.0265,2421.781179071485,15.968523358289433,63
3,0.65,0.998,0.0,0.0275,2421.781179071485,15.968523358289433,63
3,0.65,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64
3,0.65,0.9998,-0.001,0.0265,3055.384797133972,16.01910595150687,64
3,0.65,0.9998,-0.001,0.0275,3055.384797133972,16.01910595150687,64
3,0.65,0.9998,-0.0005,0.0255,3055.384797133972,16.01910595150687,64
3,0.65,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64
3,0.65,0.9998,-0.0005,0.0275,3055.384797133972,16.01910595150687,64
3,0.65,0.9998,0.0,0.0255,2421.057801571485,16.03138098447767,63
3,0.65,0.9998,0.0,0.0265,2421.057801571485,16.03138098447767,63
3,0.65,0.9998,0.0,0.0275,2421.057801571485,16.03138098447767,63
4,0.55,0.95,-0.001,0.0255,1012.6280549791754,37.47708064183814,68
4,0.55,0.95,-0.001,0.0265,1012.6280549791754,37.47708064183814,68
4,0.55,0.95,-0.001,0.0275,1012.6280549791754,37.47708064183814,68
4,0.55,0.95,-0.0005,0.0255,1012.6280549791754,37.47708064183814,68
4,0.55,0.95,-0.0005,0.0265,1012.6280549791754,37.47708064183814,68
4,0.55,0.95,-0.0005,0.0275,1012.6280549791754,37.47708064183814,68
4,0.55,0.95,0.0,0.0255,920.4645227656302,37.47708064183814,67
4,0.55,0.95,0.0,0.0265,920.4645227656302,37.47708064183814,67
4,0.55,0.95,0.0,0.0275,920.4645227656302,37.47708064183814,67
4,0.55,0.98,-0.001,0.0255,1148.6062326343915,37.81324807328424,68
4,0.55,0.98,-0.001,0.0265,1148.6062326343915,37.81324807328424,68
4,0.55,0.98,-0.001,0.0275,1148.6062326343915,37.81324807328424,68
4,0.55,0.98,-0.0005,0.0255,1148.6062326343915,37.81324807328424,68
4,0.55,0.98,-0.0005,0.0265,1148.6062326343915,37.81324807328424,68
4,0.55,0.98,-0.0005,0.0275,1148.6062326343915,37.81324807328424,68
4,0.55,0.98,0.0,0.0255,1029.4803804208477,37.81324807328424,67
4,0.55,0.98,0.0,0.0265,1029.4803804208477,37.81324807328424,67
4,0.55,0.98,0.0,0.0275,1029.4803804208477,37.81324807328424,67
4,0.55,0.995,-0.001,0.0255,1203.0844307350822,38.62244639494576,68
4,0.55,0.995,-0.001,0.0265,1203.0844307350822,38.62244639494576,68
4,0.55,0.995,-0.001,0.0275,1203.0844307350822,38.62244639494576,68
4,0.55,0.995,-0.0005,0.0255,1203.0844307350822,38.62244639494576,68
4,0.55,0.995,-0.0005,0.0265,1203.0844307350822,38.62244639494576,68
4,0.55,0.995,-0.0005,0.0275,1203.0844307350822,38.62244639494576,68
4,0.55,0.995,0.0,0.0255,1078.6428960215376,38.62244639494576,67
4,0.55,0.995,0.0,0.0265,1078.6428960215376,38.62244639494576,67
4,0.55,0.995,0.0,0.0275,1078.6428960215376,38.62244639494576,67
4,0.55,0.998,-0.001,0.0255,1202.270820735082,39.18381787767662,68
4,0.55,0.998,-0.001,0.0265,1202.270820735082,39.18381787767662,68
4,0.55,0.998,-0.001,0.0275,1202.270820735082,39.18381787767662,68
4,0.55,0.998,-0.0005,0.0255,1202.270820735082,39.18381787767662,68
4,0.55,0.998,-0.0005,0.0265,1202.270820735082,39.18381787767662,68
4,0.55,0.998,-0.0005,0.0275,1202.270820735082,39.18381787767662,68
4,0.55,0.998,0.0,0.0255,1077.7433110215375,39.18381787767662,67
4,0.55,0.998,0.0,0.0265,1077.7433110215375,39.18381787767662,67
4,0.55,0.998,0.0,0.0275,1077.7433110215375,39.18381787767662,67
4,0.55,0.9998,-0.001,0.0255,1206.2905523979314,39.18381787767662,68
4,0.55,0.9998,-0.001,0.0265,1206.2905523979314,39.18381787767662,68
4,0.55,0.9998,-0.001,0.0275,1206.2905523979314,39.18381787767662,68
4,0.55,0.9998,-0.0005,0.0255,1206.2905523979314,39.18381787767662,68
4,0.55,0.9998,-0.0005,0.0265,1206.2905523979314,39.18381787767662,68
4,0.55,0.9998,-0.0005,0.0275,1206.2905523979314,39.18381787767662,68
4,0.55,0.9998,0.0,0.0255,1078.3503135215376,39.18381787767662,67
4,0.55,0.9998,0.0,0.0265,1078.3503135215376,39.18381787767662,67
4,0.55,0.9998,0.0,0.0275,1078.3503135215376,39.18381787767662,67
4,0.6,0.95,-0.001,0.0255,1020.7794725936755,37.47708064183814,67
4,0.6,0.95,-0.001,0.0265,1020.7794725936755,37.47708064183814,67
4,0.6,0.95,-0.001,0.0275,1020.7794725936755,37.47708064183814,67
4,0.6,0.95,-0.0005,0.0255,1020.7794725936755,37.47708064183814,67
4,0.6,0.95,-0.0005,0.0265,1020.7794725936755,37.47708064183814,67
4,0.6,0.95,-0.0005,0.0275,1020.7794725936755,37.47708064183814,67
4,0.6,0.95,0.0,0.0255,927.1428653686804,37.47708064183814,66
4,0.6,0.95,0.0,0.0265,927.1428653686804,37.47708064183814,66
4,0.6,0.95,0.0,0.0275,927.1428653686804,37.47708064183814,66
4,0.6,0.98,-0.001,0.0255,1157.5498260974914,37.81324807328424,67
4,0.6,0.98,-0.001,0.0265,1157.5498260974914,37.81324807328424,67
4,0.6,0.98,-0.001,0.0275,1157.5498260974914,37.81324807328424,67
4,0.6,0.98,-0.0005,0.0255,1157.5498260974914,37.81324807328424,67
4,0.6,0.98,-0.0005,0.0265,1157.5498260974914,37.81324807328424,67
4,0.6,0.98,-0.0005,0.0275,1157.5498260974914,37.81324807328424,67
4,0.6,0.98,0.0,0.0255,1037.8633313724977,37.81324807328424,66
4,0.6,0.98,0.0,0.0265,1037.8633313724977,37.81324807328424,66
4,0.6,0.98,0.0,0.0275,1037.8633313724977,37.81324807328424,66
4,0.6,0.995,-0.001,0.0255,1212.4362058724819,38.62244639494576,67
4,0.6,0.995,-0.001,0.0265,1212.4362058724819,38.62244639494576,67
4,0.6,0.995,-0.001,0.0275,1212.4362058724819,38.62244639494576,67
4,0.6,0.995,-0.0005,0.0255,1212.4362058724819,38.62244639494576,67
4,0.6,0.995,-0.0005,0.0265,1212.4362058724819,38.62244639494576,67
4,0.6,0.995,-0.0005,0.0275,1212.4362058724819,38.62244639494576,67
4,0.6,0.995,0.0,0.0255,1086.5215961474871,38.62244639494576,66
4,0.6,0.995,0.0,0.0265,1086.5215961474871,38.62244639494576,66
4,0.6,0.995,0.0,0.0275,1086.5215961474871,38.62244639494576,66
4,0.6,0.998,-0.001,0.0255,1212.3275683724817,39.18381787767662,67
4,0.6,0.998,-0.001,0.0265,1212.3275683724817,39.18381787767662,67
4,0.6,0.998,-0.001,0.0275,1212.3275683724817,39.18381787767662,67
4,0.6,0.998,-0.0005,0.0255,1212.3275683724817,39.18381787767662,67
4,0.6,0.998,-0.0005,0.0265,1212.3275683724817,39.18381787767662,67
4,0.6,0.998,-0.0005,0.0275,1212.3275683724817,39.18381787767662,67
4,0.6,0.998,0.0,0.0255,1086.3748461474872,39.18381787767662,66
4,0.6,0.998,0.0,0.0265,1086.3748461474872,39.18381787767662,66
4,0.6,0.998,0.0,0.0275,1086.3748461474872,39.18381787767662,66
4,0.6,0.9998,-0.001,0.0255,1216.0517533724817,39.18381787767662,67
4,0.6,0.9998,-0.001,0.0265,1216.0517533724817,39.18381787767662,67
4,0.6,0.9998,-0.001,0.0275,1216.0517533724817,39.18381787767662,67
4,0.6,0.9998,-0.0005,0.0255,1216.0517533724817,39.18381787767662,67
4,0.6,0.9998,-0.0005,0.0265,1216.0517533724817,39.18381787767662,67
4,0.6,0.9998,-0.0005,0.0275,1216.0517533724817,39.18381787767662,67
4,0.6,0.9998,0.0,0.0255,1086.9818486474878,39.18381787767662,66
4,0.6,0.9998,0.0,0.0265,1086.9818486474878,39.18381787767662,66
4,0.6,0.9998,0.0,0.0275,1086.9818486474878,39.18381787767662,66
4,0.65,0.95,-0.001,0.0255,1020.7794725936755,37.47708064183814,67
4,0.65,0.95,-0.001,0.0265,1020.7794725936755,37.47708064183814,67
4,0.65,0.95,-0.001,0.0275,1020.7794725936755,37.47708064183814,67
4,0.65,0.95,-0.0005,0.0255,1020.7794725936755,37.47708064183814,67
4,0.65,0.95,-0.0005,0.0265,1020.7794725936755,37.47708064183814,67
4,0.65,0.95,-0.0005,0.0275,1020.7794725936755,37.47708064183814,67
4,0.65,0.95,0.0,0.0255,927.1428653686804,37.47708064183814,66
4,0.65,0.95,0.0,0.0265,927.1428653686804,37.47708064183814,66
4,0.65,0.95,0.0,0.0275,927.1428653686804,37.47708064183814,66
4,0.65,0.98,-0.001,0.0255,1157.5498260974914,37.81324807328424,67
4,0.65,0.98,-0.001,0.0265,1157.5498260974914,37.81324807328424,67
4,0.65,0.98,-0.001,0.0275,1157.5498260974914,37.81324807328424,67
4,0.65,0.98,-0.0005,0.0255,1157.5498260974914,37.81324807328424,67
4,0.65,0.98,-0.0005,0.0265,1157.5498260974914,37.81324807328424,67
4,0.65,0.98,-0.0005,0.0275,1157.5498260974914,37.81324807328424,67
4,0.65,0.98,0.0,0.0255,1037.8633313724977,37.81324807328424,66
4,0.65,0.98,0.0,0.0265,1037.8633313724977,37.81324807328424,66
4,0.65,0.98,0.0,0.0275,1037.8633313724977,37.81324807328424,66
4,0.65,0.995,-0.001,0.0255,1212.4362058724819,38.62244639494576,67
4,0.65,0.995,-0.001,0.0265,1212.4362058724819,38.62244639494576,67
4,0.65,0.995,-0.001,0.0275,1212.4362058724819,38.62244639494576,67
4,0.65,0.995,-0.0005,0.0255,1212.4362058724819,38.62244639494576,67
4,0.65,0.995,-0.0005,0.0265,1212.4362058724819,38.62244639494576,67
4,0.65,0.995,-0.0005,0.0275,1212.4362058724819,38.62244639494576,67
4,0.65,0.995,0.0,0.0255,1086.5215961474871,38.62244639494576,66
4,0.65,0.995,0.0,0.0265,1086.5215961474871,38.62244639494576,66
4,0.65,0.995,0.0,0.0275,1086.5215961474871,38.62244639494576,66
4,0.65,0.998,-0.001,0.0255,1212.3275683724817,39.18381787767662,67
4,0.65,0.998,-0.001,0.0265,1212.3275683724817,39.18381787767662,67
4,0.65,0.998,-0.001,0.0275,1212.3275683724817,39.18381787767662,67
4,0.65,0.998,-0.0005,0.0255,1212.3275683724817,39.18381787767662,67
4,0.65,0.998,-0.0005,0.0265,1212.3275683724817,39.18381787767662,67
4,0.65,0.998,-0.0005,0.0275,1212.3275683724817,39.18381787767662,67
4,0.65,0.998,0.0,0.0255,1086.3748461474872,39.18381787767662,66
4,0.65,0.998,0.0,0.0265,1086.3748461474872,39.18381787767662,66
4,0.65,0.998,0.0,0.0275,1086.3748461474872,39.18381787767662,66
4,0.65,0.9998,-0.001,0.0255,1216.0517533724817,39.18381787767662,67
4,0.65,0.9998,-0.001,0.0265,1216.0517533724817,39.18381787767662,67
4,0.65,0.9998,-0.001,0.0275,1216.0517533724817,39.18381787767662,67
4,0.65,0.9998,-0.0005,0.0255,1216.0517533724817,39.18381787767662,67
4,0.65,0.9998,-0.0005,0.0265,1216.0517533724817,39.18381787767662,67
4,0.65,0.9998,-0.0005,0.0275,1216.0517533724817,39.18381787767662,67
4,0.65,0.9998,0.0,0.0255,1086.9818486474878,39.18381787767662,66
4,0.65,0.9998,0.0,0.0265,1086.9818486474878,39.18381787767662,66
4,0.65,0.9998,0.0,0.0275,1086.9818486474878,39.18381787767662,66
5,0.55,0.95,-0.001,0.0255,645.9550267865573,37.24146122500911,70
5,0.55,0.95,-0.001,0.0265,645.9550267865573,37.24146122500911,70
5,0.55,0.95,-0.001,0.0275,645.9550267865573,37.24146122500911,70
5,0.55,0.95,-0.0005,0.0255,645.9550267865573,37.24146122500911,70
5,0.55,0.95,-0.0005,0.0265,645.9550267865573,37.24146122500911,70
5,0.55,0.95,-0.0005,0.0275,645.9550267865573,37.24146122500911,70
5,0.55,0.95,0.0,0.0255,621.5264615112096,37.24146122500911,70
5,0.55,0.95,0.0,0.0265,621.5264615112096,37.24146122500911,70
5,0.55,0.95,0.0,0.0275,621.5264615112096,37.24146122500911,70
5,0.55,0.98,-0.001,0.0255,707.6101990759653,38.33123839473255,70
5,0.55,0.98,-0.001,0.0265,707.6101990759653,38.33123839473255,70
5,0.55,0.98,-0.001,0.0275,707.6101990759653,38.33123839473255,70
5,0.55,0.98,-0.0005,0.0255,707.6101990759653,38.33123839473255,70
5,0.55,0.98,-0.0005,0.0265,707.6101990759653,38.33123839473255,70
5,0.55,0.98,-0.0005,0.0275,707.6101990759653,38.33123839473255,70
5,0.55,0.98,0.0,0.0255,706.1798079634677,38.33123839473255,70
5,0.55,0.98,0.0,0.0265,706.1798079634677,38.33123839473255,70
5,0.55,0.98,0.0,0.0275,706.1798079634677,38.33123839473255,70
5,0.55,0.995,-0.001,0.0255,751.1364988748877,39.27916033806464,70
5,0.55,0.995,-0.001,0.0265,751.1364988748877,39.27916033806464,70
5,0.55,0.995,-0.001,0.0275,751.1364988748877,39.27916033806464,70
5,0.55,0.995,-0.0005,0.0255,751.1364988748877,39.27916033806464,70
5,0.55,0.995,-0.0005,0.0265,751.1364988748877,39.27916033806464,70
5,0.55,0.995,-0.0005,0.0275,751.1364988748877,39.27916033806464,70
5,0.55,0.995,0.0,0.0255,743.0509735995404,39.27916033806464,70
5,0.55,0.995,0.0,0.0265,743.0509735995404,39.27916033806464,70
5,0.55,0.995,0.0,0.0275,743.0509735995404,39.27916033806464,70
5,0.55,0.998,-0.001,0.0255,747.4142737348876,39.267573186312966,70
5,0.55,0.998,-0.001,0.0265,747.4142737348876,39.267573186312966,70
5,0.55,0.998,-0.001,0.0275,747.4142737348876,39.267573186312966,70
5,0.55,0.998,-0.0005,0.0255,747.4142737348876,39.267573186312966,70
5,0.55,0.998,-0.0005,0.0265,747.4142737348876,39.267573186312966,70
5,0.55,0.998,-0.0005,0.0275,747.4142737348876,39.267573186312966,70
5,0.55,0.998,0.0,0.0255,745.0483659595401,39.267573186312966,70
5,0.55,0.998,0.0,0.0265,745.0483659595401,39.267573186312966,70
5,0.55,0.998,0.0,0.0275,745.0483659595401,39.267573186312966,70
5,0.55,0.9998,-0.001,0.0255,747.4142737348876,39.267573186312966,70
5,0.55,0.9998,-0.001,0.0265,747.4142737348876,39.267573186312966,70
5,0.55,0.9998,-0.001,0.0275,747.4142737348876,39.267573186312966,70
5,0.55,0.9998,-0.0005,0.0255,747.4142737348876,39.267573186312966,70
5,0.55,0.9998,-0.0005,0.0265,747.4142737348876,39.267573186312966,70
5,0.55,0.9998,-0.0005,0.0275,747.4142737348876,39.267573186312966,70
5,0.55,0.9998,0.0,0.0255,745.6540434595402,39.267573186312966,70
5,0.55,0.9998,0.0,0.0265,745.6540434595402,39.267573186312966,70
5,0.55,0.9998,0.0,0.0275,745.6540434595402,39.267573186312966,70
5,0.6,0.95,-0.001,0.0255,651.1224060295576,37.24146122500911,69
5,0.6,0.95,-0.001,0.0265,651.1224060295576,37.24146122500911,69
5,0.6,0.95,-0.001,0.0275,651.1224060295576,37.24146122500911,69
5,0.6,0.95,-0.0005,0.0255,651.1224060295576,37.24146122500911,69
5,0.6,0.95,-0.0005,0.0265,651.1224060295576,37.24146122500911,69
5,0.6,0.95,-0.0005,0.0275,651.1224060295576,37.24146122500911,69
5,0.6,0.95,0.0,0.0255,626.4806024170596,37.24146122500911,69
5,0.6,0.95,0.0,0.0265,626.4806024170596,37.24146122500911,69
5,0.6,0.95,0.0,0.0275,626.4806024170596,37.24146122500911,69
5,0.6,0.98,-0.001,0.0255,713.2223499932653,38.33123839473255,69
5,0.6,0.98,-0.001,0.0265,713.2223499932653,38.33123839473255,69
5,0.6,0.98,-0.001,0.0275,713.2223499932653,38.33123839473255,69
5,0.6,0.98,-0.0005,0.0255,713.2223499932653,38.33123839473255,69
5,0.6,0.98,-0.0005,0.0265,713.2223499932653,38.33123839473255,69
5,0.6,0.98,-0.0005,0.0275,713.2223499932653,38.33123839473255,69
5,0.6,0.98,0.0,0.0255,712.6070238807677,38.33123839473255,69
5,0.6,0.98,0.0,0.0265,712.6070238807677,38.33123839473255,69
5,0.6,0.98,0.0,0.0275,712.6070238807677,38.33123839473255,69
5,0.6,0.995,-0.001,0.0255,758.0084864664877,39.27916033806464,69
5,0.6,0.995,-0.001,0.0265,758.0084864664877,39.27916033806464,69
5,0.6,0.995,-0.001,0.0275,758.0084864664877,39.27916033806464,69
5,0.6,0.995,-0.0005,0.0255,758.0084864664877,39.27916033806464,69
5,0.6,0.995,-0.0005,0.0265,758.0084864664877,39.27916033806464,69
5,0.6,0.995,-0.0005,0.0275,758.0084864664877,39.27916033806464,69
5,0.6,0.995,0.0,0.0255,749.5318303539904,39.27916033806464,69
5,0.6,0.995,0.0,0.0265,749.5318303539904,39.27916033806464,69
5,0.6,0.995,0.0,0.0275,749.5318303539904,39.27916033806464,69
5,0.6,0.998,-0.001,0.0255,754.1874413264875,39.267573186312966,69
5,0.6,0.998,-0.001,0.0265,754.1874413264875,39.267573186312966,69
5,0.6,0.998,-0.001,0.0275,754.1874413264875,39.267573186312966,69
5,0.6,0.998,-0.0005,0.0255,754.1874413264875,39.267573186312966,69
5,0.6,0.998,-0.0005,0.0265,754.1874413264875,39.267573186312966,69
5,0.6,0.998,-0.0005,0.0275,754.1874413264875,39.267573186312966,69
5,0.6,0.998,0.0,0.0255,750.6958627139902,39.267573186312966,69
5,0.6,0.998,0.0,0.0265,750.6958627139902,39.267573186312966,69
5,0.6,0.998,0.0,0.0275,750.6958627139902,39.267573186312966,69
5,0.6,0.9998,-0.001,0.0255,754.2862613264876,39.267573186312966,69
5,0.6,0.9998,-0.001,0.0265,754.2862613264876,39.267573186312966,69
5,0.6,0.9998,-0.001,0.0275,754.2862613264876,39.267573186312966,69
5,0.6,0.9998,-0.0005,0.0255,754.2862613264876,39.267573186312966,69
5,0.6,0.9998,-0.0005,0.0265,754.2862613264876,39.267573186312966,69
5,0.6,0.9998,-0.0005,0.0275,754.2862613264876,39.267573186312966,69
5,0.6,0.9998,0.0,0.0255,750.77446021399,39.267573186312966,69
5,0.6,0.9998,0.0,0.0265,750.77446021399,39.267573186312966,69
5,0.6,0.9998,0.0,0.0275,750.77446021399,39.267573186312966,69
5,0.65,0.95,-0.001,0.0255,651.1224060295576,37.24146122500911,69
5,0.65,0.95,-0.001,0.0265,651.1224060295576,37.24146122500911,69
5,0.65,0.95,-0.001,0.0275,651.1224060295576,37.24146122500911,69
5,0.65,0.95,-0.0005,0.0255,651.1224060295576,37.24146122500911,69
5,0.65,0.95,-0.0005,0.0265,651.1224060295576,37.24146122500911,69
5,0.65,0.95,-0.0005,0.0275,651.1224060295576,37.24146122500911,69
5,0.65,0.95,0.0,0.0255,626.4806024170596,37.24146122500911,69
5,0.65,0.95,0.0,0.0265,626.4806024170596,37.24146122500911,69
5,0.65,0.95,0.0,0.0275,626.4806024170596,37.24146122500911,69
5,0.65,0.98,-0.001,0.0255,713.2223499932653,38.33123839473255,69
5,0.65,0.98,-0.001,0.0265,713.2223499932653,38.33123839473255,69
5,0.65,0.98,-0.001,0.0275,713.2223499932653,38.33123839473255,69
5,0.65,0.98,-0.0005,0.0255,713.2223499932653,38.33123839473255,69
5,0.65,0.98,-0.0005,0.0265,713.2223499932653,38.33123839473255,69
5,0.65,0.98,-0.0005,0.0275,713.2223499932653,38.33123839473255,69
5,0.65,0.98,0.0,0.0255,712.6070238807677,38.33123839473255,69
5,0.65,0.98,0.0,0.0265,712.6070238807677,38.33123839473255,69
5,0.65,0.98,0.0,0.0275,712.6070238807677,38.33123839473255,69
5,0.65,0.995,-0.001,0.0255,758.0084864664877,39.27916033806464,69
5,0.65,0.995,-0.001,0.0265,758.0084864664877,39.27916033806464,69
5,0.65,0.995,-0.001,0.0275,758.0084864664877,39.27916033806464,69
5,0.65,0.995,-0.0005,0.0255,758.0084864664877,39.27916033806464,69
5,0.65,0.995,-0.0005,0.0265,758.0084864664877,39.27916033806464,69
5,0.65,0.995,-0.0005,0.0275,758.0084864664877,39.27916033806464,69
5,0.65,0.995,0.0,0.0255,749.5318303539904,39.27916033806464,69
5,0.65,0.995,0.0,0.0265,749.5318303539904,39.27916033806464,69
5,0.65,0.995,0.0,0.0275,749.5318303539904,39.27916033806464,69
5,0.65,0.998,-0.001,0.0255,754.1874413264875,39.267573186312966,69
5,0.65,0.998,-0.001,0.0265,754.1874413264875,39.267573186312966,69
5,0.65,0.998,-0.001,0.0275,754.1874413264875,39.267573186312966,69
5,0.65,0.998,-0.0005,0.0255,754.1874413264875,39.267573186312966,69
5,0.65,0.998,-0.0005,0.0265,754.1874413264875,39.267573186312966,69
5,0.65,0.998,-0.0005,0.0275,754.1874413264875,39.267573186312966,69
5,0.65,0.998,0.0,0.0255,750.6958627139902,39.267573186312966,69
5,0.65,0.998,0.0,0.0265,750.6958627139902,39.267573186312966,69
5,0.65,0.998,0.0,0.0275,750.6958627139902,39.267573186312966,69
5,0.65,0.9998,-0.001,0.0255,754.2862613264876,39.267573186312966,69
5,0.65,0.9998,-0.001,0.0265,754.2862613264876,39.267573186312966,69
5,0.65,0.9998,-0.001,0.0275,754.2862613264876,39.267573186312966,69
5,0.65,0.9998,-0.0005,0.0255,754.2862613264876,39.267573186312966,69
5,0.65,0.9998,-0.0005,0.0265,754.2862613264876,39.267573186312966,69
5,0.65,0.9998,-0.0005,0.0275,754.2862613264876,39.267573186312966,69
5,0.65,0.9998,0.0,0.0255,750.77446021399,39.267573186312966,69
5,0.65,0.9998,0.0,0.0265,750.77446021399,39.267573186312966,69
5,0.65,0.9998,0.0,0.0275,750.77446021399,39.267573186312966,69
6,0.55,0.95,-0.001,0.0255,379.75632522954754,37.24146122500911,72
6,0.55,0.95,-0.001,0.0265,379.75632522954754,37.24146122500911,72
6,0.55,0.95,-0.001,0.0275,325.5966557913501,37.24146122500911,71
6,0.55,0.95,-0.0005,0.0255,457.8371210552473,37.24146122500911,71
6,0.55,0.95,-0.0005,0.0265,457.8371210552473,37.24146122500911,71
6,0.55,0.95,-0.0005,0.0275,388.08880661705007,37.24146122500911,70
6,0.55,0.95,0.0,0.0255,450.5751407799001,37.24146122500911,71
6,0.55,0.95,0.0,0.0265,450.5751407799001,37.24146122500911,71
6,0.55,0.95,0.0,0.0275,406.87262161705,37.24146122500911,71
6,0.55,0.98,-0.001,0.0255,419.89267793239765,38.33123839473255,72
6,0.55,0.98,-0.001,0.0265,419.89267793239765,38.33123839473255,72
6,0.55,0.98,-0.001,0.0275,402.53682793239767,38.33123839473255,72
6,0.55,0.98,-0.0005,0.0255,496.4360662580975,38.33123839473255,71
6,0.55,0.98,-0.0005,0.0265,496.4360662580975,38.33123839473255,71
6,0.55,0.98,-0.0005,0.0275,484.18160125809743,38.33123839473255,71
6,0.55,0.98,0.0,0.0255,501.4042776455999,38.33123839473255,71
6,0.55,0.98,0.0,0.0265,501.4042776455999,38.33123839473255,71
6,0.55,0.98,0.0,0.0275,489.21604014560006,38.33123839473255,71
6,0.55,0.995,-0.001,0.0255,418.6203570800776,39.27916033806464,72
6,0.55,0.995,-0.001,0.0265,418.6203570800776,39.27916033806464,72
6,0.55,0.995,-0.001,0.0275,415.74146438007756,39.27916033806464,72
6,0.55,0.995,-0.0005,0.0255,496.72037290577737,39.27916033806464,71
6,0.55,0.995,-0.0005,0.0265,496.72037290577737,39.27916033806464,71
6,0.55,0.995,-0.0005,0.0275,492.9143152057773,39.27916033806464,71
6,0.55,0.995,0.0,0.0255,499.9187292932799,39.27916033806464,71
6,0.55,0.995,0.0,0.0265,499.9187292932799,39.27916033806464,71
6,0.55,0.995,0.0,0.0275,496.6752190932798,39.27916033806464,71
6,0.55,0.998,-0.001,0.0255,421.56806444007753,39.267573186312966,72
6,0.55,0.998,-0.001,0.0265,421.56806444007753,39.267573186312966,72
6,0.55,0.998,-0.001,0.0275,417.0159042400776,39.267573186312966,72
6,0.55,0.998,-0.0005,0.0255,513.7295169286276,39.267573186312966,71
6,0.55,0.998,-0.0005,0.0265,513.7295169286276,39.267573186312966,71
6,0.55,0.998,-0.0005,0.0275,495.1159200657773,39.267573186312966,71
6,0.55,0.998,0.0,0.0255,503.3622758161299,39.267573186312966,71
6,0.55,0.998,0.0,0.0265,503.3622758161299,39.267573186312966,71
6,0.55,0.998,0.0,0.0275,498.9918439532798,39.267573186312966,71
6,0.55,0.9998,-0.001,0.0255,421.74151944007747,39.267573186312966,72
6,0.55,0.9998,-0.001,0.0265,421.74151944007747,39.267573186312966,72
6,0.55,0.9998,-0.001,0.0275,416.7348994400776,39.267573186312966,72
6,0.55,0.9998,-0.0005,0.0255,513.8283369286276,39.267573186312966,71
6,0.55,0.9998,-0.0005,0.0265,513.8283369286276,39.267573186312966,71
6,0.55,0.9998,-0.0005,0.0275,494.81662026577726,39.267573186312966,71
6,0.55,0.9998,0.0,0.0255,498.05893415327995,39.267573186312966,71
6,0.55,0.9998,0.0,0.0265,498.05893415327995,39.267573186312966,71
6,0.55,0.9998,0.0,0.0275,498.8096591532798,39.267573186312966,71
6,0.6,0.95,-0.001,0.0255,383.4788986124976,37.24146122500911,71
6,0.6,0.95,-0.001,0.0265,383.4788986124976,37.24146122500911,71
