seed,seed_offset,threshold,alloc,ret_pct,dd_pct,trades
149,97,0.55,0.942,71.99871526999999,36.112790348139804,74
149,97,0.55,0.944,95.88172955000003,36.112790348139804,74
149,97,0.55,0.946,71.31871526999996,37.514365889112604,74
149,97,0.55,0.948,129.61617100000004,36.02059433430029,75
149,97,0.55,0.95,129.61617100000004,36.02059433430029,75
149,97,0.55,0.952,129.676171,36.02059433430029,75
149,97,0.55,0.954,129.49617100000003,36.02059433430029,75
149,97,0.55,0.956,129.39617100000004,36.02059433430029,75
149,97,0.55,0.958,127.99617100000003,37.295085542800976,75
149,97,0.55,0.96,128.056171,37.295085542800976,75
149,97,0.55,0.962,128.056171,37.295085542800976,75
149,97,0.55,0.964,127.87617100000004,37.295085542800976,75
149,97,0.55,0.966,127.92617100000001,37.25907982758033,75
149,97,0.55,0.968,127.92617100000001,37.25907982758033,75
149,97,0.55,0.97,127.71617100000002,37.309507321351084,75
149,97,0.55,0.972,127.69498400000003,37.34348749147837,75
149,97,0.55,0.974,126.64498400000004,37.34348749147837,75
149,97,0.55,0.976,126.64498400000004,37.34348749147837,75
149,97,0.55,0.978,125.94498400000003,37.34348749147837,75
149,97,0.55,0.98,125.8549840000001,37.534768634815336,75
149,97,0.55,0.982,125.1549840000001,37.534768634815336,75
149,97,0.55,0.984,125.02498400000013,37.534768634815336,75
149,97,0.55,0.986,125.86152900000016,37.534768634815336,75
149,97,0.55,0.988,124.22498400000012,38.13776284504816,75
149,97,0.55,0.99,124.15498400000011,38.13776284504816,75
149,97,0.55,0.992,125.47152900000013,38.02528960435688,75
149,97,0.55,0.994,124.32152900000015,37.851361710400624,75
149,97,0.55,0.996,124.76152900000015,37.851361710400624,75
149,97,0.55,0.998,124.76152900000015,37.851361710400624,75
149,97,0.55,1.0,124.23152900000014,38.19790207499749,75
149,97,0.552,0.94,72.17871527,36.112790348139804,74
149,97,0.552,0.942,71.99871526999999,36.112790348139804,74
149,97,0.552,0.944,95.88172955000003,36.112790348139804,74
149,97,0.552,0.946,71.31871526999996,37.514365889112604,74
149,97,0.552,0.948,129.61617100000004,36.02059433430029,75
149,97,0.552,0.95,129.61617100000004,36.02059433430029,75
149,97,0.552,0.952,129.676171,36.02059433430029,75
149,97,0.552,0.954,129.49617100000003,36.02059433430029,75
149,97,0.552,0.956,129.39617100000004,36.02059433430029,75
149,97,0.552,0.958,127.99617100000003,37.295085542800976,75
149,97,0.552,0.96,128.056171,37.295085542800976,75
149,97,0.552,0.962,128.056171,37.295085542800976,75
149,97,0.552,0.964,127.87617100000004,37.295085542800976,75
149,97,0.552,0.966,127.92617100000001,37.25907982758033,75
149,97,0.552,0.968,127.92617100000001,37.25907982758033,75
149,97,0.552,0.97,127.71617100000002,37.309507321351084,75
149,97,0.552,0.972,127.69498400000003,37.34348749147837,75
149,97,0.552,0.974,126.64498400000004,37.34348749147837,75
149,97,0.552,0.976,126.64498400000004,37.34348749147837,75
149,97,0.552,0.978,125.94498400000003,37.34348749147837,75
149,97,0.552,0.98,125.8549840000001,37.534768634815336,75
149,97,0.552,0.982,125.1549840000001,37.534768634815336,75
149,97,0.552,0.984,125.02498400000013,37.534768634815336,75
149,97,0.552,0.986,125.86152900000016,37.534768634815336,75
149,97,0.552,0.988,124.22498400000012,38.13776284504816,75
149,97,0.552,0.99,124.15498400000011,38.13776284504816,75
149,97,0.552,0.992,125.47152900000013,38.02528960435688,75
149,97,0.552,0.994,124.32152900000015,37.851361710400624,75
149,97,0.552,0.996,124.76152900000015,37.851361710400624,75
149,97,0.552,0.998,124.76152900000015,37.851361710400624,75
149,97,0.552,1.0,124.23152900000014,38.19790207499749,75
149,97,0.554,0.94,72.17871527,36.112790348139804,74
149,97,0.554,0.942,71.99871526999999,36.112790348139804,74
149,97,0.554,0.944,95.88172955000003,36.112790348139804,74
149,97,0.554,0.946,71.31871526999996,37.514365889112604,74
149,97,0.554,0.948,129.61617100000004,36.02059433430029,75
149,97,0.554,0.95,129.61617100000004,36.02059433430029,75
149,97,0.554,0.952,129.676171,36.02059433430029,75
149,97,0.554,0.954,129.49617100000003,36.02059433430029,75
149,97,0.554,0.956,129.39617100000004,36.02059433430029,75
149,97,0.554,0.958,127.99617100000003,37.295085542800976,75
149,97,0.554,0.96,128.056171,37.295085542800976,75
149,97,0.554,0.962,128.056171,37.295085542800976,75
149,97,0.554,0.964,127.87617100000004,37.295085542800976,75
149,97,0.554,0.966,127.92617100000001,37.25907982758033,75
149,97,0.554,0.968,127.92617100000001,37.25907982758033,75
149,97,0.554,0.97,127.71617100000002,37.309507321351084,75
149,97,0.554,0.972,127.69498400000003,37.34348749147837,75
149,97,0.554,0.974,126.64498400000004,37.34348749147837,75
149,97,0.554,0.976,126.64498400000004,37.34348749147837,75
149,97,0.554,0.978,125.94498400000003,37.34348749147837,75
149,97,0.554,0.98,125.8549840000001,37.534768634815336,75
149,97,0.554,0.982,125.1549840000001,37.534768634815336,75
149,97,0.554,0.984,125.02498400000013,37.534768634815336,75
149,97,0.554,0.986,125.86152900000016,37.534768634815336,75
149,97,0.554,0.988,124.22498400000012,38.13776284504816,75
149,97,0.554,0.99,124.15498400000011,38.13776284504816,75
149,97,0.554,0.992,125.47152900000013,38.02528960435688,75
149,97,0.554,0.994,124.32152900000015,37.851361710400624,75
149,97,0.554,0.996,124.76152900000015,37.851361710400624,75
149,97,0.554,0.998,124.76152900000015,37.851361710400624,75
149,97,0.554,1.0,124.23152900000014,38.19790207499749,75
149,97,0.556,0.94,72.17871527,36.112790348139804,74
149,97,0.556,0.942,71.99871526999999,36.112790348139804,74
149,97,0.556,0.944,95.88172955000003,36.112790348139804,74
149,97,0.556,0.946,71.31871526999996,37.514365889112604,74
149,97,0.556,0.948,129.61617100000004,36.02059433430029,75
149,97,0.556,0.95,129.61617100000004,36.02059433430029,75
149,97,0.556,0.952,129.676171,36.02059433430029,75
149,97,0.556,0.954,129.49617100000003,36.02059433430029,75
149,97,0.556,0.956,129.39617100000004,36.02059433430029,75
149,97,0.556,0.958,127.99617100000003,37.295085542800976,75
149,97,0.556,0.96,128.056171,37.295085542800976,75
149,97,0.556,0.962,128.056171,37.295085542800976,75
149,97,0.556,0.964,127.87617100000004,37.295085542800976,75
149,97,0.556,0.966,127.92617100000001,37.25907982758033,75
149,97,0.556,0.968,127.92617100000001,37.25907982758033,75
149,97,0.556,0.97,127.71617100000002,37.309507321351084,75
149,97,0.556,0.972,127.69498400000003,37.34348749147837,75
149,97,0.556,0.974,126.64498400000004,37.34348749147837,75
149,97,0.556,0.976,126.64498400000004,37.34348749147837,75
149,97,0.556,0.978,125.94498400000003,37.34348749147837,75
149,97,0.556,0.98,125.8549840000001,37.534768634815336,75
149,97,0.556,0.982,125.1549840000001,37.534768634815336,75
149,97,0.556,0.984,125.02498400000013,37.534768634815336,75
149,97,0.556,0.986,125.86152900000016,37.534768634815336,75
149,97,0.556,0.988,124.22498400000012,38.13776284504816,75
149,97,0.556,0.99,124.15498400000011,38.13776284504816,75
149,97,0.556,0.992,125.47152900000013,38.02528960435688,75
149,97,0.556,0.994,124.32152900000015,37.851361710400624,75
149,97,0.556,0.996,124.76152900000015,37.851361710400624,75
149,97,0.556,0.998,124.76152900000015,37.851361710400624,75
149,97,0.556,1.0,124.23152900000014,38.19790207499749,75
149,97,0.558,0.94,72.17871527,36.112790348139804,74
149,97,0.558,0.942,71.99871526999999,36.112790348139804,74
149,97,0.558,0.944,95.88172955000003,36.112790348139804,74
149,97,0.558,0.946,71.31871526999996,37.514365889112604,74
149,97,0.558,0.948,129.61617100000004,36.02059433430029,75
149,97,0.558,0.95,129.61617100000004,36.02059433430029,75
149,97,0.558,0.952,129.676171,36.02059433430029,75
149,97,0.558,0.954,129.49617100000003,36.02059433430029,75
149,97,0.558,0.956,129.39617100000004,36.02059433430029,75
149,97,0.558,0.958,127.99617100000003,37.295085542800976,75
149,97,0.558,0.96,128.056171,37.295085542800976,75
149,97,0.558,0.962,128.056171,37.295085542800976,75
149,97,0.558,0.964,127.87617100000004,37.295085542800976,75
149,97,0.558,0.966,127.92617100000001,37.25907982758033,75
149,97,0.558,0.968,127.92617100000001,37.25907982758033,75
149,97,0.558,0.97,127.71617100000002,37.309507321351084,75
149,97,0.558,0.972,127.69498400000003,37.34348749147837,75
149,97,0.558,0.974,126.64498400000004,37.34348749147837,75
149,97,0.558,0.976,126.64498400000004,37.34348749147837,75
149,97,0.558,0.978,125.94498400000003,37.34348749147837,75
149,97,0.558,0.98,125.8549840000001,37.534768634815336,75
149,97,0.558,0.982,125.1549840000001,37.534768634815336,75
149,97,0.558,0.984,125.02498400000013,37.534768634815336,75
149,97,0.558,0.986,125.86152900000016,37.534768634815336,75
149,97,0.558,0.988,124.22498400000012,38.13776284504816,75
149,97,0.558,0.99,124.15498400000011,38.13776284504816,75
149,97,0.558,0.992,125.47152900000013,38.02528960435688,75
149,97,0.558,0.994,124.32152900000015,37.851361710400624,75
149,97,0.558,0.996,124.76152900000015,37.851361710400624,75
149,97,0.558,0.998,124.76152900000015,37.851361710400624,75
149,97,0.558,1.0,124.23152900000014,38.19790207499749,75
149,97,0.56,0.94,72.17871527,36.112790348139804,74
149,97,0.56,0.942,71.99871526999999,36.112790348139804,74
149,97,0.56,0.944,95.88172955000003,36.112790348139804,74
149,97,0.56,0.946,71.31871526999996,37.514365889112604,74
149,97,0.56,0.948,129.61617100000004,36.02059433430029,75
149,97,0.56,0.95,129.61617100000004,36.02059433430029,75
149,97,0.56,0.952,129.676171,36.02059433430029,75
149,97,0.56,0.954,129.49617100000003,36.02059433430029,75
149,97,0.56,0.956,129.39617100000004,36.02059433430029,75
149,97,0.56,0.958,127.99617100000003,37.295085542800976,75
149,97,0.56,0.96,128.056171,37.295085542800976,75
149,97,0.56,0.962,128.056171,37.295085542800976,75
149,97,0.56,0.964,127.87617100000004,37.295085542800976,75
149,97,0.56,0.966,127.92617100000001,37.25907982758033,75
149,97,0.56,0.968,127.92617100000001,37.25907982758033,75
149,97,0.56,0.97,127.71617100000002,37.309507321351084,75
149,97,0.56,0.972,127.69498400000003,37.34348749147837,75
149,97,0.56,0.974,126.64498400000004,37.34348749147837,75
149,97,0.56,0.976,126.64498400000004,37.34348749147837,75
149,97,0.56,0.978,125.94498400000003,37.34348749147837,75
149,97,0.56,0.98,125.8549840000001,37.534768634815336,75
149,97,0.56,0.982,125.1549840000001,37.534768634815336,75
149,97,0.56,0.984,125.02498400000013,37.534768634815336,75
149,97,0.56,0.986,125.86152900000016,37.534768634815336,75
149,97,0.56,0.988,124.22498400000012,38.13776284504816,75
149,97,0.56,0.99,124.15498400000011,38.13776284504816,75
149,97,0.56,0.992,125.47152900000013,38.02528960435688,75
149,97,0.56,0.994,124.32152900000015,37.851361710400624,75
149,97,0.56,0.996,124.76152900000015,37.851361710400624,75
149,97,0.56,0.998,124.76152900000015,37.851361710400624,75
149,97,0.56,1.0,124.23152900000014,38.19790207499749,75
149,97,0.562,0.94,72.17871527,36.112790348139804,74
149,97,0.562,0.942,71.99871526999999,36.112790348139804,74
149,97,0.562,0.944,95.88172955000003,36.112790348139804,74
149,97,0.562,0.946,71.31871526999996,37.514365889112604,74
149,97,0.562,0.948,129.61617100000004,36.02059433430029,75
149,97,0.562,0.95,129.61617100000004,36.02059433430029,75
149,97,0.562,0.952,129.676171,36.02059433430029,75
149,97,0.562,0.954,129.49617100000003,36.02059433430029,75
149,97,0.562,0.956,129.39617100000004,36.02059433430029,75
149,97,0.562,0.958,127.99617100000003,37.295085542800976,75
149,97,0.562,0.96,128.056171,37.295085542800976,75
149,97,0.562,0.962,128.056171,37.295085542800976,75
149,97,0.562,0.964,127.87617100000004,37.295085542800976,75
149,97,0.562,0.966,127.92617100000001,37.25907982758033,75
149,97,0.562,0.968,127.92617100000001,37.25907982758033,75
149,97,0.562,0.97,127.71617100000002,37.309507321351084,75
149,97,0.562,0.972,127.69498400000003,37.34348749147837,75
149,97,0.562,0.974,126.64498400000004,37.34348749147837,75
149,97,0.562,0.976,126.64498400000004,37.34348749147837,75
149,97,0.562,0.978,125.94498400000003,37.34348749147837,75
149,97,0.562,0.98,125.8549840000001,37.534768634815336,75
149,97,0.562,0.982,125.1549840000001,37.534768634815336,75
149,97,0.562,0.984,125.02498400000013,37.534768634815336,75
149,97,0.562,0.986,125.86152900000016,37.534768634815336,75
149,97,0.562,0.988,124.22498400000012,38.13776284504816,75
149,97,0.562,0.99,124.15498400000011,38.13776284504816,75
149,97,0.562,0.992,125.47152900000013,38.02528960435688,75
149,97,0.562,0.994,124.32152900000015,37.851361710400624,75
149,97,0.562,0.996,124.76152900000015,37.851361710400624,75
149,97,0.562,0.998,124.76152900000015,37.851361710400624,75
149,97,0.562,1.0,124.23152900000014,38.19790207499749,75
149,97,0.564,0.94,72.17871527,36.112790348139804,74
149,97,0.564,0.942,71.99871526999999,36.112790348139804,74
149,97,0.564,0.944,95.88172955000003,36.112790348139804,74
149,97,0.564,0.946,71.31871526999996,37.514365889112604,74
149,97,0.564,0.948,129.61617100000004,36.02059433430029,75
149,97,0.564,0.95,129.61617100000004,36.02059433430029,75
149,97,0.564,0.952,129.676171,36.02059433430029,75
149,97,0.564,0.954,129.49617100000003,36.02059433430029,75
149,97,0.564,0.956,129.39617100000004,36.02059433430029,75
149,97,0.564,0.958,127.99617100000003,37.295085542800976,75
149,97,0.564,0.96,128.056171,37.295085542800976,75
149,97,0.564,0.962,128.056171,37.295085542800976,75
149,97,0.564,0.964,127.87617100000004,37.295085542800976,75
149,97,0.564,0.966,127.92617100000001,37.25907982758033,75
149,97,0.564,0.968,127.92617100000001,37.25907982758033,75
149,97,0.564,0.97,127.71617100000002,37.309507321351084,75
149,97,0.564,0.972,127.69498400000003,37.34348749147837,75
149,97,0.564,0.974,126.64498400000004,37.34348749147837,75
149,97,0.564,0.976,126.64498400000004,37.34348749147837,75
149,97,0.564,0.978,125.94498400000003,37.34348749147837,75
149,97,0.564,0.98,125.8549840000001,37.534768634815336,75
149,97,0.564,0.982,125.1549840000001,37.534768634815336,75
149,97,0.564,0.984,125.02498400000013,37.534768634815336,75
149,97,0.564,0.986,125.86152900000016,37.534768634815336,75
149,97,0.564,0.988,124.22498400000012,38.13776284504816,75
149,97,0.564,0.99,124.15498400000011,38.13776284504816,75
149,97,0.564,0.992,125.47152900000013,38.02528960435688,75
149,97,0.564,0.994,124.32152900000015,37.851361710400624,75
149,97,0.564,0.996,124.76152900000015,37.851361710400624,75
149,97,0.564,0.998,124.76152900000015,37.851361710400624,75
149,97,0.564,1.0,124.23152900000014,38.19790207499749,75
149,97,0.566,0.94,72.17871527,36.112790348139804,74
149,97,0.566,0.942,71.99871526999999,36.112790348139804,74
149,97,0.566,0.944,95.88172955000003,36.112790348139804,74
149,97,0.566,0.946,71.31871526999996,37.514365889112604,74
149,97,0.566,0.948,129.61617100000004,36.02059433430029,75
149,97,0.566,0.95,129.61617100000004,36.02059433430029,75
149,97,0.566,0.952,129.676171,36.02059433430029,75
149,97,0.566,0.954,129.49617100000003,36.02059433430029,75
149,97,0.566,0.956,129.39617100000004,36.02059433430029,75
149,97,0.566,0.958,127.99617100000003,37.295085542800976,75
149,97,0.566,0.96,128.056171,37.295085542800976,75
149,97,0.566,0.962,128.056171,37.295085542800976,75
149,97,0.566,0.964,127.87617100000004,37.295085542800976,75
149,97,0.566,0.966,127.92617100000001,37.25907982758033,75
149,97,0.566,0.968,127.92617100000001,37.25907982758033,75
149,97,0.566,0.97,127.71617100000002,37.309507321351084,75
149,97,0.566,0.972,127.69498400000003,37.34348749147837,75
149,97,0.566,0.974,126.64498400000004,37.34348749147837,75
149,97,0.566,0.976,126.64498400000004,37.34348749147837,75
149,97,0.566,0.978,125.94498400000003,37.34348749147837,75
149,97,0.566,0.98,125.8549840000001,37.534768634815336,75
149,97,0.566,0.982,125.1549840000001,37.534768634815336,75
149,97,0.566,0.984,125.02498400000013,37.534768634815336,75
149,97,0.566,0.986,125.86152900000016,37.534768634815336,75
149,97,0.566,0.988,124.22498400000012,38.13776284504816,75
149,97,0.566,0.99,124.15498400000011,38.13776284504816,75
149,97,0.566,0.992,125.47152900000013,38.02528960435688,75
149,97,0.566,0.994,124.32152900000015,37.851361710400624,75
149,97,0.566,0.996,124.76152900000015,37.851361710400624,75
149,97,0.566,0.998,124.76152900000015,37.851361710400624,75
149,97,0.566,1.0,124.23152900000014,38.19790207499749,75
149,97,0.568,0.94,72.17871527,36.112790348139804,74
149,97,0.568,0.942,71.99871526999999,36.112790348139804,74
149,97,0.568,0.944,95.88172955000003,36.112790348139804,74
149,97,0.568,0.946,71.31871526999996,37.514365889112604,74
149,97,0.568,0.948,129.61617100000004,36.02059433430029,75
149,97,0.568,0.95,129.61617100000004,36.02059433430029,75
149,97,0.568,0.952,129.676171,36.02059433430029,75
149,97,0.568,0.954,129.49617100000003,36.02059433430029,75
149,97,0.568,0.956,129.39617100000004,36.02059433430029,75
149,97,0.568,0.958,127.99617100000003,37.295085542800976,75
149,97,0.568,0.96,128.056171,37.295085542800976,75
149,97,0.568,0.962,128.056171,37.295085542800976,75
149,97,0.568,0.964,127.87617100000004,37.295085542800976,75
149,97,0.568,0.966,127.92617100000001,37.25907982758033,75
149,97,0.568,0.968,127.92617100000001,37.25907982758033,75
149,97,0.568,0.97,127.71617100000002,37.309507321351084,75
149,97,0.568,0.972,127.69498400000003,37.34348749147837,75
149,97,0.568,0.974,126.64498400000004,37.34348749147837,75
149,97,0.568,0.976,126.64498400000004,37.34348749147837,75
149,97,0.568,0.978,125.94498400000003,37.34348749147837,75
149,97,0.568,0.98,125.8549840000001,37.534768634815336,75
149,97,0.568,0.982,125.1549840000001,37.534768634815336,75
149,97,0.568,0.984,125.02498400000013,37.534768634815336,75
149,97,0.568,0.986,125.86152900000016,37.534768634815336,75
149,97,0.568,0.988,124.22498400000012,38.13776284504816,75
149,97,0.568,0.99,124.15498400000011,38.13776284504816,75
149,97,0.568,0.992,125.47152900000013,38.02528960435688,75
149,97,0.568,0.994,124.32152900000015,37.851361710400624,75
149,97,0.568,0.996,124.76152900000015,37.851361710400624,75
149,97,0.568,0.998,124.76152900000015,37.851361710400624,75
149,97,0.568,1.0,124.23152900000014,38.19790207499749,75
149,97,0.57,0.94,72.17871527,36.112790348139804,74
149,97,0.57,0.942,71.99871526999999,36.112790348139804,74
149,97,0.57,0.944,95.88172955000003,36.112790348139804,74
149,97,0.57,0.946,71.31871526999996,37.514365889112604,74
149,97,0.57,0.948,129.61617100000004,36.02059433430029,75
149,97,0.57,0.95,129.61617100000004,36.02059433430029,75
149,97,0.57,0.952,129.676171,36.02059433430029,75
149,97,0.57,0.954,129.49617100000003,36.02059433430029,75
149,97,0.57,0.956,129.39617100000004,36.02059433430029,75
149,97,0.57,0.958,127.99617100000003,37.295085542800976,75
149,97,0.57,0.96,128.056171,37.295085542800976,75
149,97,0.57,0.962,128.056171,37.295085542800976,75
149,97,0.57,0.964,127.87617100000004,37.295085542800976,75
149,97,0.57,0.966,127.92617100000001,37.25907982758033,75
149,97,0.57,0.968,127.92617100000001,37.25907982758033,75
149,97,0.57,0.97,127.71617100000002,37.309507321351084,75
149,97,0.57,0.972,127.69498400000003,37.34348749147837,75
149,97,0.57,0.974,126.64498400000004,37.34348749147837,75
149,97,0.57,0.976,126.64498400000004,37.34348749147837,75
149,97,0.57,0.978,125.94498400000003,37.34348749147837,75
149,97,0.57,0.98,125.8549840000001,37.534768634815336,75
149,97,0.57,0.982,125.1549840000001,37.534768634815336,75
149,97,0.57,0.984,125.02498400000013,37.534768634815336,75
149,97,0.57,0.986,125.86152900000016,37.534768634815336,75
149,97,0.57,0.988,124.22498400000012,38.13776284504816,75
149,97,0.57,0.99,124.15498400000011,38.13776284504816,75
149,97,0.57,0.992,125.47152900000013,38.02528960435688,75
149,97,0.57,0.994,124.32152900000015,37.851361710400624,75
149,97,0.57,0.996,124.76152900000015,37.851361710400624,75
149,97,0.57,0.998,124.76152900000015,37.851361710400624,75
149,97,0.57,1.0,124.23152900000014,38.19790207499749,75
149,97,0.572,0.94,72.17871527,36.112790348139804,74
149,97,0.572,0.942,71.99871526999999,36.112790348139804,74
149,97,0.572,0.944,95.88172955000003,36.112790348139804,74
149,97,0.572,0.946,71.31871526999996,37.514365889112604,74
149,97,0.572,0.948,129.61617100000004,36.02059433430029,75
149,97,0.572,0.95,129.61617100000004,36.02059433430029,75
149,97,0.572,0.952,129.676171,36.02059433430029,75
149,97,0.572,0.954,129.49617100000003,36.02059433430029,75
149,97,0.572,0.956,129.39617100000004,36.02059433430029,75
149,97,0.572,0.958,127.99617100000003,37.295085542800976,75
149,97,0.572,0.96,128.056171,37.295085542800976,75
149,97,0.572,0.962,128.056171,37.295085542800976,75
149,97,0.572,0.964,127.87617100000004,37.295085542800976,75
149,97,0.572,0.966,127.92617100000001,37.25907982758033,75
149,97,0.572,0.968,127.92617100000001,37.25907982758033,75
149,97,0.572,0.97,127.71617100000002,37.309507321351084,75
149,97,0.572,0.972,127.69498400000003,37.34348749147837,75
149,97,0.572,0.974,126.64498400000004,37.34348749147837,75
149,97,0.572,0.976,126.64498400000004,37.34348749147837,75
149,97,0.572,0.978,125.94498400000003,37.34348749147837,75
149,97,0.572,0.98,125.8549840000001,37.534768634815336,75
149,97,0.572,0.982,125.1549840000001,37.534768634815336,75
149,97,0.572,0.984,125.02498400000013,37.534768634815336,75
149,97,0.572,0.986,125.86152900000016,37.534768634815336,75
149,97,0.572,0.988,124.22498400000012,38.13776284504816,75
149,97,0.572,0.99,124.15498400000011,38.13776284504816,75
149,97,0.572,0.992,125.47152900000013,38.02528960435688,75
149,97,0.572,0.994,124.32152900000015,37.851361710400624,75
149,97,0.572,0.996,124.76152900000015,37.851361710400624,75
149,97,0.572,0.998,124.76152900000015,37.851361710400624,75
149,97,0.572,1.0,124.23152900000014,38.19790207499749,75
149,97,0.574,0.94,72.17871527,36.112790348139804,74
149,97,0.574,0.942,71.99871526999999,36.112790348139804,74
149,97,0.574,0.944,95.88172955000003,36.112790348139804,74
149,97,0.574,0.946,71.31871526999996,37.514365889112604,74
149,97,0.574,0.948,129.61617100000004,36.02059433430029,75
149,97,0.574,0.95,129.61617100000004,36.02059433430029,75
149,97,0.574,0.952,129.676171,36.02059433430029,75
149,97,0.574,0.954,129.49617100000003,36.02059433430029,75
149,97,0.574,0.956,129.39617100000004,36.02059433430029,75
149,97,0.574,0.958,127.99617100000003,37.295085542800976,75
149,97,0.574,0.96,128.056171,37.295085542800976,75
149,97,0.574,0.962,128.056171,37.295085542800976,75
149,97,0.574,0.964,127.87617100000004,37.295085542800976,75
149,97,0.574,0.966,127.92617100000001,37.25907982758033,75
149,97,0.574,0.968,127.92617100000001,37.25907982758033,75
149,97,0.574,0.97,127.71617100000002,37.309507321351084,75
149,97,0.574,0.972,127.69498400000003,37.34348749147837,75
149,97,0.574,0.974,126.64498400000004,37.34348749147837,75
149,97,0.574,0.976,126.64498400000004,37.34348749147837,75
149,97,0.574,0.978,125.94498400000003,37.34348749147837,75
149,97,0.574,0.98,125.8549840000001,37.534768634815336,75
149,97,0.574,0.982,125.1549840000001,37.534768634815336,75
149,97,0.574,0.984,125.02498400000013,37.534768634815336,75
149,97,0.574,0.986,125.86152900000016,37.534768634815336,75
149,97,0.574,0.988,124.22498400000012,38.13776284504816,75
149,97,0.574,0.99,124.15498400000011,38.13776284504816,75
149,97,0.574,0.992,125.47152900000013,38.02528960435688,75
149,97,0.574,0.994,124.32152900000015,37.851361710400624,75
149,97,0.574,0.996,124.76152900000015,37.851361710400624,75
149,97,0.574,0.998,124.76152900000015,37.851361710400624,75
149,97,0.574,1.0,124.23152900000014,38.19790207499749,75
149,97,0.576,0.94,72.17871527,36.112790348139804,74
149,97,0.576,0.942,71.99871526999999,36.112790348139804,74
149,97,0.576,0.944,95.88172955000003,36.112790348139804,74
149,97,0.576,0.946,71.31871526999996,37.514365889112604,74
149,97,0.576,0.948,129.61617100000004,36.02059433430029,75
149,97,0.576,0.95,129.61617100000004,36.02059433430029,75
149,97,0.576,0.952,129.676171,36.02059433430029,75
149,97,0.576,0.954,129.49617100000003,36.02059433430029,75
149,97,0.576,0.956,129.39617100000004,36.02059433430029,75
149,97,0.576,0.958,127.99617100000003,37.295085542800976,75
149,97,0.576,0.96,128.056171,37.295085542800976,75
149,97,0.576,0.962,128.056171,37.295085542800976,75
149,97,0.576,0.964,127.87617100000004,37.295085542800976,75
149,97,0.576,0.966,127.92617100000001,37.25907982758033,75
149,97,0.576,0.968,127.92617100000001,37.25907982758033,75
149,97,0.576,0.97,127.71617100000002,37.309507321351084,75
149,97,0.576,0.972,127.69498400000003,37.34348749147837,75
149,97,0.576,0.974,126.64498400000004,37.34348749147837,75
149,97,0.576,0.976,126.64498400000004,37.34348749147837,75
149,97,0.576,0.978,125.94498400000003,37.34348749147837,75
149,97,0.576,0.98,125.8549840000001,37.534768634815336,75
149,97,0.576,0.982,125.1549840000001,37.534768634815336,75
149,97,0.576,0.984,125.02498400000013,37.534768634815336,75
149,97,0.576,0.986,125.86152900000016,37.534768634815336,75
149,97,0.576,0.988,124.22498400000012,38.13776284504816,75
149,97,0.576,0.99,124.15498400000011,38.13776284504816,75
149,97,0.576,0.992,125.47152900000013,38.02528960435688,75
149,97,0.576,0.994,124.32152900000015,37.851361710400624,75
149,97,0.576,0.996,124.76152900000015,37.851361710400624,75
149,97,0.576,0.998,124.76152900000015,37.851361710400624,75
149,97,0.576,1.0,124.23152900000014,38.19790207499749,75
149,97,0.578,0.94,72.17871527,36.112790348139804,74
149,97,0.578,0.942,71.99871526999999,36.112790348139804,74
149,97,0.578,0.944,95.88172955000003,36.112790348139804,74
149,97,0.578,0.946,71.31871526999996,37.514365889112604,74
149,97,0.578,0.948,129.61617100000004,36.02059433430029,75
149,97,0.578,0.95,129.61617100000004,36.02059433430029,75
149,97,0.578,0.952,129.676171,36.02059433430029,75
149,97,0.578,0.954,129.49617100000003,36.02059433430029,75
149,97,0.578,0.956,129.39617100000004,36.02059433430029,75
149,97,0.578,0.958,127.99617100000003,37.295085542800976,75
149,97,0.578,0.96,128.056171,37.295085542800976,75
149,97,0.578,0.962,128.056171,37.295085542800976,75
149,97,0.578,0.964,127.87617100000004,37.295085542800976,75
149,97,0.578,0.966,127.92617100000001,37.25907982758033,75
149,97,0.578,0.968,127.92617100000001,37.25907982758033,75
149,97,0.578,0.97,127.71617100000002,37.309507321351084,75
149,97,0.578,0.972,127.69498400000003,37.34348749147837,75
149,97,0.578,0.974,126.64498400000004,37.34348749147837,75
149,97,0.578,0.976,126.64498400000004,37.34348749147837,75
149,97,0.578,0.978,125.94498400000003,37.34348749147837,75
149,97,0.578,0.98,125.8549840000001,37.534768634815336,75
149,97,0.578,0.982,125.1549840000001,37.534768634815336,75
149,97,0.578,0.984,125.02498400000013,37.534768634815336,75
149,97,0.578,0.986,125.86152900000016,37.534768634815336,75
149,97,0.578,0.988,124.22498400000012,38.13776284504816,75
149,97,0.578,0.99,124.15498400000011,38.13776284504816,75
149,97,0.578,0.992,125.47152900000013,38.02528960435688,75
149,97,0.578,0.994,124.32152900000015,37.851361710400624,75
149,97,0.578,0.996,124.76152900000015,37.851361710400624,75
149,97,0.578,0.998,124.76152900000015,37.851361710400624,75
149,97,0.578,1.0,124.23152900000014,38.19790207499749,75
149,97,0.58,0.94,72.17871527,36.112790348139804,74
149,97,0.58,0.942,71.99871526999999,36.112790348139804,74
149,97,0.58,0.944,95.88172955000003,36.112790348139804,74
149,97,0.58,0.946,71.31871526999996,37.514365889112604,74
149,97,0.58,0.948,129.61617100000004,36.02059433430029,75
149,97,0.58,0.95,129.61617100000004,36.02059433430029,75
149,97,0.58,0.952,129.676171,36.02059433430029,75
