stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,sell_rule,top_k,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades,obj
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,3,0.66,0.999,-0.0005,0.0265,0.412,0.287,10,0.065,1008.4156899623079,40.8436982659977,60,-1957.2281019574164
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,835.3927479241456,21.018873096243667,57,248.72797637490555
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,4,0.64,0.999,-0.0005,0.0265,0.406,0.287,10,0.065,938.9990575740676,36.30471911465116,67,-1481.9672361840712
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,3,0.68,0.999,-0.001,0.0255,0.406,0.275,10,0.065,2253.7155486272695,37.258497980291835,63,-281.7042090077507
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,strong_hold_t3,3,0.66,0.999,-0.001,0.0255,0.412,0.275,12,0.065,742.5496676397598,32.2122863869702,60,-1187.324698796664
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,4,0.64,0.999,-0.001,0.0255,0.412,0.275,12,0.06,795.667266939385,39.18381787767662,67,-1970.790878381809
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,2,0.7,1.0,-0.0005,0.0265,0.412,0.287,12,0.065,604.74116264851,27.93417352535012,57,-811.7596603935044
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0265,0.412,0.275,10,0.065,942.6766306264145,40.7946925624261,66,-2017.0864768647175
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,4,0.64,0.999,-0.0005,0.0265,0.406,0.287,10,0.06,942.6766306264145,40.7946925624261,66,-2017.0864768647175
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,2,0.66,0.999,-0.0005,0.0265,0.412,0.275,10,0.065,497.1449948431601,59.69579469992016,54,-4730.750369147259
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,4,0.68,0.999,-0.0005,0.0255,0.406,0.287,10,0.06,1240.9435499616827,40.81659723793244,66,-1721.4481185902102
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,t2_close,2,0.7,0.9998,-0.0005,0.0255,0.406,0.275,10,0.065,817.7466927040298,44.85533765308594,54,-2629.293825666283
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,3,0.64,1.0,-0.0005,0.0265,0.406,0.287,10,0.065,1593.6847454303252,37.15335678696559,65,-929.1180690055457
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,loss_rebound_t3,2,0.68,1.0,-0.0005,0.0265,0.406,0.275,12,0.065,379.06247567015504,43.88472201088639,55,-2951.5041656362123
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,t2_close,3,0.64,0.999,-0.0005,0.0265,0.412,0.275,10,0.065,2296.3080758745145,17.458742611018394,63,2136.8589625523073
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,2,0.68,0.9998,-0.0005,0.0265,0.406,0.287,10,0.065,1399.9829335070274,19.11557618370554,56,1041.7137914623627
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,4,0.62,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,383.61298293989006,39.46106401681559,66,-2416.1146990779807
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,strong_hold_t3,2,0.7,0.9998,-0.0005,0.0255,0.406,0.287,12,0.06,1197.4019415593636,21.018873096243667,56,610.7371700101236
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,3,0.68,0.9998,-0.0005,0.0265,0.406,0.287,12,0.065,1480.018419441662,17.41544101833182,63,1325.7654972418436
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,4,0.7,1.0,-0.001,0.0255,0.412,0.287,10,0.06,718.1950384519423,31.066262240000786,63,-1074.156430348152
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,t2_close,4,0.64,0.999,-0.001,0.0255,0.406,0.275,10,0.06,545.3409825751826,39.935392979178985,66,-2311.306174926296
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,loss_rebound_t3,4,0.64,0.9998,-0.001,0.0255,0.406,0.287,12,0.065,239.53712156511514,46.6230688174468,67,-3419.631136528501
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,2,0.68,0.999,-0.001,0.0255,0.412,0.275,10,0.06,481.4260068987604,27.93417352535012,56,-935.074816143254
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,strong_hold_t3,2,0.62,0.999,-0.001,0.0255,0.406,0.275,10,0.06,315.8774831364899,36.4515055698792,55,-2122.7031852490145
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,2,0.62,1.0,-0.0005,0.0265,0.406,0.287,10,0.065,1399.9829335070274,19.11557618370554,56,1041.7137914623627
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,3,0.68,1.0,-0.001,0.0255,0.412,0.275,12,0.065,931.080227482574,22.168916708320396,58,206.4102224841264
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,4,0.66,0.9998,-0.001,0.0255,0.412,0.275,12,0.06,278.5140039643401,32.17202457153737,64,-1646.5289446201446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,loss_rebound_t3,4,0.62,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,605.3708714654003,39.18381787767662,67,-2161.0872738557937
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,2,0.64,1.0,-0.001,0.0255,0.406,0.275,10,0.065,411.34547990719506,35.69552174420874,58,-1936.5171293978538
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,loss_rebound_t3,2,0.62,0.999,-0.0005,0.0255,0.406,0.275,12,0.06,679.38277407918,27.93417352535012,56,-737.1180489628345
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,2,0.66,0.9998,-0.001,0.0255,0.406,0.275,10,0.06,275.7359188009051,42.258932554584455,56,-2859.7359877492295
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,2,0.66,0.9998,-0.0005,0.0255,0.406,0.287,10,0.06,405.0996549606951,36.09904785641505,57,-1991.1860878091109
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,loss_rebound_t3,2,0.66,1.0,-0.001,0.0255,0.406,0.287,12,0.06,679.38277407918,27.93417352535012,56,-737.1180489628345
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,4,0.62,0.999,-0.001,0.0255,0.412,0.287,12,0.06,846.9048508102832,40.81659723793244,67,-2115.4868177416097
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,strong_hold_t3,4,0.68,1.0,-0.001,0.0255,0.412,0.275,10,0.06,1041.150854672515,28.793321503487356,64,-478.4477257459678
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.62,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,loss_rebound_t3,2,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.06,660.9305430900049,43.9516842876489,55,-2677.6715714278635
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,4,0.68,0.999,-0.0005,0.0265,0.412,0.275,10,0.06,433.19953152158996,32.15159134019071,62,-1489.3914293012956
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,2,0.7,0.999,-0.0005,0.0255,0.406,0.287,10,0.065,405.09789746069515,36.010750190403975,57,-1980.5921253877818
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,3,0.68,0.9998,-0.0005,0.0265,0.406,0.275,12,0.06,315.55571152939274,45.73149764525872,63,-3236.6240059016536
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,loss_rebound_t3,3,0.64,0.9998,-0.0005,0.0265,0.406,0.287,12,0.065,478.2484542700848,40.729678504126426,63,-2473.7129662250863
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,4,0.64,1.0,-0.0005,0.0255,0.412,0.275,12,0.06,769.6789840964522,31.9151809639152,68,-1124.5427315733723
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.62,0.9998,-0.0005,0.0255,0.412,0.287,12,0.065,1224.9383846022495,21.013699912678955,64,638.8943950807748
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,3,0.64,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,1342.5279275557293,22.386077150306637,59,591.7986695189328
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,3,0.7,1.0,-0.0005,0.0265,0.406,0.287,12,0.065,698.7525674230026,40.982426036538435,63,-2283.53855696161
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,4,0.7,1.0,-0.001,0.0255,0.412,0.275,12,0.065,319.32210882059496,45.717416074856224,66,-3231.167820162152
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,strong_hold_t3,2,0.66,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,425.0773624879953,37.020105039397826,54,-2081.735242239744
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,4,0.68,0.9998,-0.0005,0.0265,0.406,0.287,12,0.06,708.7433277704422,36.6631498397679,67,-1755.2346530017057
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,3,0.7,0.9998,-0.001,0.0255,0.406,0.275,12,0.06,931.080227482574,22.168916708320396,58,206.4102224841264
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,3,0.7,0.9998,-0.0005,0.0255,0.406,0.275,10,0.06,1676.6030966225699,40.82766268109492,60,-1287.1164251088207
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,t2_close,4,0.68,0.9998,-0.0005,0.0265,0.406,0.287,10,0.065,484.0796436961477,40.588339727613125,65,-2450.9211236174274
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,2,0.66,0.9998,-0.0005,0.0265,0.412,0.275,10,0.065,673.2056326485098,27.93417352535012,57,-743.2951903935046
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,strong_hold_t3,3,0.68,1.0,-0.0005,0.0265,0.412,0.287,10,0.065,707.4297109393299,23.941522183779508,60,-229.95295111421115
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,2,0.62,0.9998,-0.0005,0.0265,0.412,0.275,12,0.065,1065.0122052405598,18.71977381150924,59,754.2393478594511
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,4,0.7,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,319.32210882059496,45.717416074856224,66,-3231.167820162152
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.7,0.999,-0.001,0.0255,0.412,0.275,10,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,strong_hold_t3,4,0.68,0.999,-0.0005,0.0255,0.406,0.287,10,0.065,585.8146454905001,35.95029316797458,63,-1792.6205346664497
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,strong_hold_t3,4,0.64,1.0,-0.0005,0.0265,0.412,0.287,12,0.06,419.4513304904998,31.4961106190345,64,-1424.4819437936403
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,t2_close,3,0.64,0.999,-0.001,0.0255,0.406,0.287,12,0.06,522.3189316040775,24.462634249763767,66,-477.59717836757454
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,3,0.64,1.0,-0.0005,0.0255,0.406,0.287,12,0.06,1293.6678147183,37.228364938853865,65,-1238.1359779441639
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,4,0.66,0.999,-0.0005,0.0265,0.412,0.275,12,0.065,289.82224698015017,31.9732717383115,63,-1611.37036161723
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.64,0.999,-0.0005,0.0255,0.412,0.275,12,0.065,779.6559304241455,21.018873096243667,58,192.9911588749054
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,loss_rebound_t3,3,0.64,0.999,-0.0005,0.0265,0.412,0.275,12,0.065,467.0946892700849,40.766077075267084,63,-2489.234559761965
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.64,1.0,-0.0005,0.0255,0.406,0.287,10,0.06,879.1034113585505,21.04217430050745,57,289.6424952976562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,3,0.62,0.9998,-0.0005,0.0255,0.412,0.287,12,0.06,1395.6492772182996,32.85454385962726,66,-611.2959859369721
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,3,0.68,0.9998,-0.0005,0.0265,0.412,0.287,12,0.06,1283.9973254303256,32.72011227705296,66,-706.81614781603
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,3,0.66,0.999,-0.0005,0.0265,0.406,0.275,10,0.065,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,2,0.66,0.9998,-0.0005,0.0255,0.412,0.275,10,0.065,430.49543996069497,31.665667615142475,57,-1433.7846738564022
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,strong_hold_t3,3,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.065,973.63186763976,36.62729595170255,59,-1486.0436465645462
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.62,0.9998,-0.0005,0.0255,0.412,0.275,10,0.065,868.4465907043406,21.018873096243667,57,281.7818191551005
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,3,0.66,1.0,-0.0005,0.0265,0.406,0.287,12,0.06,921.9391331594242,22.168916708320396,59,197.2691281609766
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,3,0.62,0.9998,-0.0005,0.0265,0.406,0.275,12,0.065,930.4030267414794,22.386077150306637,60,179.67376870468286
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,4,0.7,1.0,-0.0005,0.0265,0.406,0.275,10,0.06,1058.2167674611526,39.18381787767662,66,-1708.2413778600414
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,2,0.7,0.999,-0.0005,0.0265,0.406,0.287,12,0.065,1074.2388235221397,20.699766315203025,55,525.8668656977766
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,loss_rebound_t3,4,0.68,1.0,-0.001,0.0255,0.406,0.287,12,0.06,605.4696914654004,39.18381787767662,67,-2160.9884538557935
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,868.4465907043406,21.018873096243667,57,281.7818191551005
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,2,0.7,0.999,-0.0005,0.0255,0.406,0.287,10,0.065,481.4260068987604,27.93417352535012,56,-935.074816143254
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,4,0.68,1.0,-0.001,0.0255,0.412,0.275,10,0.065,469.79400708259027,46.03930387049501,64,-3119.322457376811
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,t2_close,4,0.62,1.0,-0.0005,0.0265,0.412,0.275,10,0.06,1592.986565985512,23.167196463489816,67,748.522990366734
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,3,0.68,0.9998,-0.0005,0.0265,0.412,0.275,12,0.06,315.55571152939274,45.73149764525872,63,-3236.6240059016536
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,4,0.68,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,788.8553118369897,32.66196802691848,68,-1194.980851393228
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,2,0.62,1.0,-0.001,0.0255,0.406,0.275,10,0.065,1062.7727858732899,20.699766315203025,56,514.4008280489268
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,strong_hold_t3,4,0.62,0.999,-0.0005,0.0265,0.406,0.275,12,0.065,766.8030884639651,28.810215930396843,64,-754.8228231836562
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,4,0.66,1.0,-0.0005,0.0255,0.406,0.275,10,0.065,435.67850756007005,39.312064844735986,66,-2346.1692738082484
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,t2_close,2,0.7,0.999,-0.001,0.0255,0.406,0.275,10,0.065,475.7948591700875,39.893475316833396,58,-2375.82217884992
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,strong_hold_t3,2,0.7,1.0,-0.0005,0.0255,0.412,0.275,10,0.06,1071.5200435221398,20.699766315203025,55,523.1480856977767
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.64,1.0,-0.0005,0.0265,0.412,0.287,12,0.06,823.3665938585505,21.04217430050745,58,233.90567779765615
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,strong_hold_t3,2,0.68,1.0,-0.001,0.0255,0.412,0.275,12,0.06,1205.4860873593643,21.04217430050745,56,616.02517129847
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.64,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,835.3927479241456,21.018873096243667,57,248.72797637490555
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,loss_rebound_t3,2,0.68,0.9998,-0.0005,0.0265,0.406,0.287,10,0.06,599.5345405928051,27.93417352535012,55,-816.9662824492093
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,4,0.68,1.0,-0.001,0.0255,0.406,0.287,12,0.065,723.6577365964522,36.306398732341826,67,-1697.5101112845668
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,2,0.7,0.999,-0.0005,0.0255,0.412,0.287,12,0.065,1176.352600366509,18.71977381150924,57,865.5797429854003
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,4,0.7,0.999,-0.0005,0.0255,0.412,0.275,10,0.06,717.3625875738925,31.048686182309602,63,-1072.8797543032597
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,3,0.7,1.0,-0.0005,0.0265,0.406,0.275,12,0.06,320.50903408664277,45.792563053787106,62,-3238.99853236781
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,3,0.66,0.999,-0.001,0.0255,0.412,0.275,10,0.065,2156.4970648455273,17.542499341868922,64,1986.9971438212565
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,4,0.66,0.999,-0.0005,0.0265,0.412,0.275,10,0.06,993.3860066659823,32.41330161250568,66,-960.610186834699
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,4,0.62,1.0,-0.001,0.0255,0.406,0.287,12,0.06,854.7845066209075,40.894438622517775,67,-2116.9481280812256
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,4,0.64,0.9998,-0.001,0.0255,0.406,0.287,10,0.065,413.8752002486002,36.38160750721043,63,-2016.3177006166516
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,t2_close,3,0.64,0.999,-0.001,0.0255,0.412,0.287,10,0.065,567.5604771320275,24.426478843286272,65,-428.01698406232526
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,loss_rebound_t3,3,0.62,0.9998,-0.0005,0.0255,0.406,0.275,12,0.065,1023.8726293818274,20.797164147259746,65,463.8129317106577
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,4,0.64,1.0,-0.0005,0.0255,0.406,0.275,12,0.065,371.1917733354498,40.555982765421525,67,-2559.9261585151335
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,loss_rebound_t3,4,0.68,0.9998,-0.001,0.0255,0.412,0.275,12,0.06,238.88158161091516,46.6230688174468,66,-3420.2866764827013
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,4,0.7,0.9998,-0.0005,0.0265,0.406,0.287,12,0.06,792.944941939385,39.18381787767662,67,-1973.513203381809
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,4,0.7,0.9998,-0.001,0.0255,0.412,0.275,10,0.06,1108.101375588175,31.690287481329023,66,-759.1331221713078
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,t2_close,2,0.68,0.999,-0.0005,0.0255,0.406,0.275,12,0.065,759.4849817752801,44.75538857149644,56,-2675.5616468042926
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,loss_rebound_t3,2,0.7,0.9998,-0.0005,0.0255,0.412,0.287,10,0.06,275.7359188009051,42.258932554584455,56,-2859.7359877492295
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,2,0.68,0.999,-0.0005,0.0265,0.412,0.287,12,0.065,1073.2291478665095,18.71977381150924,58,762.4562904854008
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,2,0.64,0.9998,-0.001,0.0255,0.412,0.287,12,0.065,370.92296978439015,54.84346086344735,54,-4274.692333829292
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,t2_close,3,0.7,1.0,-0.0005,0.0255,0.406,0.275,10,0.06,2171.946958423127,17.541082590520894,63,2002.6170475606195
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,4,0.64,1.0,-0.001,0.0255,0.412,0.287,12,0.065,484.9642334519423,31.066262240000786,64,-1307.387235348152
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,strong_hold_t3,4,0.68,1.0,-0.0005,0.0265,0.406,0.275,12,0.065,768.0068471839651,28.793321503487356,64,-751.5917332345176
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,4,0.7,0.9998,-0.0005,0.0255,0.412,0.275,10,0.065,1374.3882058724812,39.18381787767662,66,-1392.0699394487128
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,3,0.64,0.999,-0.001,0.0255,0.406,0.287,12,0.06,930.4161742414793,22.386077150306637,60,179.6869162046828
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,t2_close,2,0.68,0.999,-0.0005,0.0255,0.412,0.275,12,0.06,853.1690760003371,19.11557618370554,60,494.89993395567234
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,strong_hold_t3,3,0.7,0.999,-0.001,0.0255,0.412,0.287,12,0.06,380.0968807200197,23.891046029619424,60,-551.2286428343114
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,17,loss_rebound_t3,3,0.7,1.0,-0.0005,0.0255,0.412,0.287,10,0.06,1155.612228040324,40.863546894145365,60,-1812.4133992571199
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,loss_rebound_t3,3,0.68,0.9998,-0.001,0.0255,0.412,0.275,12,0.065,1023.8726293818274,20.797164147259746,65,463.8129317106577
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,loss_rebound_t3,3,0.66,0.9998,-0.0005,0.0255,0.406,0.275,12,0.06,315.55571152939274,45.73149764525872,63,-3236.6240059016536
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,t2_close,3,0.7,0.999,-0.0005,0.0255,0.406,0.275,10,0.065,2491.782093649369,17.455572899199662,62,2332.7133457454092
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,16,strong_hold_t3,2,0.62,0.999,-0.0005,0.0265,0.406,0.275,12,0.06,373.5870715662953,36.010750190403975,59,-2012.1029512821815
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,loss_rebound_t3,2,0.66,0.999,-0.0005,0.0265,0.412,0.275,10,0.06,673.08851764851,27.93417352535012,57,-743.4123053935044
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,18,t2_close,4,0.62,1.0,-0.0005,0.0265,0.406,0.287,12,0.06,1233.9812877721727,23.168404896317412,68,389.3727002140831
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,2,0.64,0.9998,-0.0005,0.0255,0.406,0.287,10,0.065,919.7086862669923,19.11557618370554,56,561.4395442223276
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,t2_close,4,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.06,1090.0356693369895,32.66196802691848,67,-893.8004938932281
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,2,0.66,1.0,-0.0005,0.0255,0.406,0.287,12,0.065,823.3665938585505,21.04217430050745,58,233.90567779765615
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,strong_hold_t3,4,0.66,0.9998,-0.0005,0.0255,0.412,0.287,12,0.065,486.60901447603743,31.043325781274905,64,-1302.9900792769513
