variant,seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades
mlp_h48_e300_gt0,419,2025-01-01,16,0.6,0.9998,-0.001,0.0255,4.556411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,-6.320696050000074,47.878447024233914,60
mlp_h48_e300_gt0,419,2025-01-01,16,0.64,0.998,-0.001,0.0255,4.556411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,2025-01-01,16,0.64,0.998,-0.0005,0.0265,-6.320696050000074,47.878447024233914,60
mlp_h48_e300_gt0,419,2025-01-01,16,0.64,0.9998,-0.001,0.0255,4.556411150000028,42.26396218411989,60
mlp_h48_e300_gt0,419,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,-6.320696050000074,47.878447024233914,60
mlp_h48_e300_gt0,451,2024-07-01,14,0.58,0.998,-0.001,0.0255,25.40456971999985,41.16030109039448,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.58,0.998,-0.0005,0.0265,24.44708353999985,44.944475265542785,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.58,0.9998,-0.001,0.0255,24.754569719999854,41.54046080279809,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,24.63612413999985,44.85242192541286,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.6,0.998,-0.001,0.0255,25.40456971999985,41.16030109039448,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.6,0.998,-0.0005,0.0265,24.44708353999985,44.944475265542785,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.6,0.9998,-0.001,0.0255,24.754569719999854,41.54046080279809,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,24.63612413999985,44.85242192541286,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.64,0.998,-0.001,0.0255,25.40456971999985,41.16030109039448,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.64,0.998,-0.0005,0.0265,24.44708353999985,44.944475265542785,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.64,0.9998,-0.001,0.0255,24.754569719999854,41.54046080279809,62
mlp_h48_e300_gt0,451,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,24.63612413999985,44.85242192541286,62
mlp_h48_e300_gt0,451,2024-07-01,15,0.58,0.998,-0.001,0.0255,36.9590188699999,48.92151730273725,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.58,0.998,-0.0005,0.0265,37.29038513999983,49.458470429418696,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.58,0.9998,-0.001,0.0255,36.729018869999905,48.98032826317041,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,37.06038513999983,49.515582175637256,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.6,0.998,-0.001,0.0255,36.9590188699999,48.92151730273725,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.6,0.998,-0.0005,0.0265,37.29038513999983,49.458470429418696,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.6,0.9998,-0.001,0.0255,36.729018869999905,48.98032826317041,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,37.06038513999983,49.515582175637256,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.64,0.998,-0.001,0.0255,36.9590188699999,48.92151730273725,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.64,0.998,-0.0005,0.0265,37.29038513999983,49.458470429418696,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.64,0.9998,-0.001,0.0255,36.729018869999905,48.98032826317041,63
mlp_h48_e300_gt0,451,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,37.06038513999983,49.515582175637256,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.58,0.998,-0.001,0.0255,36.90481447999989,46.3623593232393,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.58,0.998,-0.0005,0.0265,36.90481447999989,46.3623593232393,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.58,0.9998,-0.001,0.0255,36.674814479999895,46.41962064887825,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,36.674814479999895,46.41962064887825,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.6,0.998,-0.001,0.0255,36.90481447999989,46.3623593232393,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.6,0.998,-0.0005,0.0265,36.90481447999989,46.3623593232393,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.6,0.9998,-0.001,0.0255,36.674814479999895,46.41962064887825,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,36.674814479999895,46.41962064887825,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.64,0.998,-0.001,0.0255,36.90481447999989,46.3623593232393,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.64,0.998,-0.0005,0.0265,36.90481447999989,46.3623593232393,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.64,0.9998,-0.001,0.0255,36.674814479999895,46.41962064887825,63
mlp_h48_e300_gt0,451,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,36.674814479999895,46.41962064887825,63
mlp_h48_e300_gt0,451,2025-01-01,14,0.58,0.998,-0.001,0.0255,23.865067689999854,47.35925892911547,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.58,0.998,-0.0005,0.0265,-3.8747821800000692,60.05838649737774,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.58,0.9998,-0.001,0.0255,23.865067689999854,47.35925892911547,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,2.1765025199998567,57.04188206521882,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.6,0.998,-0.001,0.0255,23.865067689999854,47.35925892911547,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.6,0.998,-0.0005,0.0265,-3.8747821800000692,60.05838649737774,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.6,0.9998,-0.001,0.0255,23.865067689999854,47.35925892911547,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,2.1765025199998567,57.04188206521882,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.64,0.998,-0.001,0.0255,23.865067689999854,47.35925892911547,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.64,0.998,-0.0005,0.0265,-3.8747821800000692,60.05838649737774,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.64,0.9998,-0.001,0.0255,23.865067689999854,47.35925892911547,61
mlp_h48_e300_gt0,451,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,2.1765025199998567,57.04188206521882,61
mlp_h48_e300_gt0,451,2025-01-01,15,0.58,0.998,-0.001,0.0255,25.165325299999886,49.59546586646806,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.58,0.998,-0.0005,0.0265,25.330385139999834,49.585779113685824,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.58,0.9998,-0.001,0.0255,25.22532529999988,49.52073737630971,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,25.100385139999837,49.643037868519976,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.6,0.998,-0.001,0.0255,25.165325299999886,49.59546586646806,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.6,0.998,-0.0005,0.0265,25.330385139999834,49.585779113685824,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.6,0.9998,-0.001,0.0255,25.22532529999988,49.52073737630971,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,25.100385139999837,49.643037868519976,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.64,0.998,-0.001,0.0255,25.165325299999886,49.59546586646806,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.64,0.998,-0.0005,0.0265,25.330385139999834,49.585779113685824,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.64,0.9998,-0.001,0.0255,25.22532529999988,49.52073737630971,63
mlp_h48_e300_gt0,451,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,25.100385139999837,49.643037868519976,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.58,0.998,-0.001,0.0255,37.16481447999988,46.3623593232393,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.58,0.998,-0.0005,0.0265,37.16481447999988,46.3623593232393,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.58,0.9998,-0.001,0.0255,36.934814479999886,46.41962064887825,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,36.934814479999886,46.41962064887825,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.6,0.998,-0.001,0.0255,37.16481447999988,46.3623593232393,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.6,0.998,-0.0005,0.0265,37.16481447999988,46.3623593232393,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.6,0.9998,-0.001,0.0255,36.934814479999886,46.41962064887825,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,36.934814479999886,46.41962064887825,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.64,0.998,-0.001,0.0255,37.16481447999988,46.3623593232393,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.64,0.998,-0.0005,0.0265,37.16481447999988,46.3623593232393,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.64,0.9998,-0.001,0.0255,36.934814479999886,46.41962064887825,63
mlp_h48_e300_gt0,451,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,36.934814479999886,46.41962064887825,63
mlp_h48_e300_gt0,491,2024-07-01,14,0.58,0.998,-0.001,0.0255,-55.53787358000003,67.50465529655827,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.58,0.998,-0.0005,0.0265,-55.102629800000045,69.23329785680289,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.58,0.9998,-0.001,0.0255,-52.637873580000026,67.17393375739107,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,-55.102629800000045,69.23329785680289,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.6,0.998,-0.001,0.0255,-55.53787358000003,67.50465529655827,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.6,0.998,-0.0005,0.0265,-55.102629800000045,69.23329785680289,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.6,0.9998,-0.001,0.0255,-52.637873580000026,67.17393375739107,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,-55.102629800000045,69.23329785680289,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.64,0.998,-0.001,0.0255,-55.53787358000003,67.50465529655827,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.64,0.998,-0.0005,0.0265,-55.102629800000045,69.23329785680289,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.64,0.9998,-0.001,0.0255,-52.637873580000026,67.17393375739107,58
mlp_h48_e300_gt0,491,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,-55.102629800000045,69.23329785680289,58
mlp_h48_e300_gt0,491,2024-07-01,15,0.58,0.998,-0.001,0.0255,-66.06126204000003,76.55712049895575,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.58,0.998,-0.0005,0.0265,-66.13126204000004,76.6195902516927,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.58,0.9998,-0.001,0.0255,-66.24126204000002,76.71775700599363,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,-66.31126204000005,76.78022675873059,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.6,0.998,-0.001,0.0255,-66.06126204000003,76.55712049895575,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.6,0.998,-0.0005,0.0265,-66.13126204000004,76.6195902516927,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.6,0.9998,-0.001,0.0255,-66.24126204000002,76.71775700599363,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,-66.31126204000005,76.78022675873059,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.64,0.998,-0.001,0.0255,-66.06126204000003,76.55712049895575,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.64,0.998,-0.0005,0.0265,-66.13126204000004,76.6195902516927,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.64,0.9998,-0.001,0.0255,-66.24126204000002,76.71775700599363,56
mlp_h48_e300_gt0,491,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,-66.31126204000005,76.78022675873059,56
mlp_h48_e300_gt0,491,2024-07-01,16,0.58,0.998,-0.001,0.0255,-73.73445064000002,81.904230635674,56
mlp_h48_e300_gt0,491,2024-07-01,16,0.58,0.998,-0.0005,0.0265,-69.55943262,79.93524531887759,55
mlp_h48_e300_gt0,491,2024-07-01,16,0.58,0.9998,-0.001,0.0255,-73.73445064000002,81.904230635674,56
mlp_h48_e300_gt0,491,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,-69.55943262,79.93524531887759,55
mlp_h48_e300_gt0,491,2024-07-01,16,0.6,0.998,-0.001,0.0255,-73.73445064000002,81.904230635674,56
mlp_h48_e300_gt0,491,2024-07-01,16,0.6,0.998,-0.0005,0.0265,-69.55943262,79.93524531887759,55
mlp_h48_e300_gt0,491,2024-07-01,16,0.6,0.9998,-0.001,0.0255,-73.73445064000002,81.904230635674,56
mlp_h48_e300_gt0,491,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,-69.55943262,79.93524531887759,55
mlp_h48_e300_gt0,491,2024-07-01,16,0.64,0.998,-0.001,0.0255,-73.73445064000002,81.904230635674,56
mlp_h48_e300_gt0,491,2024-07-01,16,0.64,0.998,-0.0005,0.0265,-69.55943262,79.93524531887759,55
mlp_h48_e300_gt0,491,2024-07-01,16,0.64,0.9998,-0.001,0.0255,-73.73445064000002,81.904230635674,56
mlp_h48_e300_gt0,491,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,-69.55943262,79.93524531887759,55
mlp_h48_e300_gt0,491,2025-01-01,14,0.58,0.998,-0.001,0.0255,-52.83787358000003,67.35766794581728,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.58,0.998,-0.0005,0.0265,-55.69262980000007,67.68743570615841,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.58,0.9998,-0.001,0.0255,-52.83787358000003,67.35766794581728,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,-55.69262980000007,67.68743570615841,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.6,0.998,-0.001,0.0255,-52.83787358000003,67.35766794581728,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.6,0.998,-0.0005,0.0265,-55.69262980000007,67.68743570615841,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.6,0.9998,-0.001,0.0255,-52.83787358000003,67.35766794581728,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,-55.69262980000007,67.68743570615841,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.64,0.998,-0.001,0.0255,-52.83787358000003,67.35766794581728,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.64,0.998,-0.0005,0.0265,-55.69262980000007,67.68743570615841,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.64,0.9998,-0.001,0.0255,-52.83787358000003,67.35766794581728,58
mlp_h48_e300_gt0,491,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,-55.69262980000007,67.68743570615841,58
mlp_h48_e300_gt0,491,2025-01-01,15,0.58,0.998,-0.001,0.0255,-78.21434385999999,81.81434386,54
mlp_h48_e300_gt0,491,2025-01-01,15,0.58,0.998,-0.0005,0.0265,-58.17037532000002,71.43655158074199,57
mlp_h48_e300_gt0,491,2025-01-01,15,0.58,0.9998,-0.001,0.0255,-78.21434385999999,81.81434386,54
mlp_h48_e300_gt0,491,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,-58.180375320000024,71.44567739254046,57
mlp_h48_e300_gt0,491,2025-01-01,15,0.6,0.998,-0.001,0.0255,-78.21434385999999,81.81434386,54
mlp_h48_e300_gt0,491,2025-01-01,15,0.6,0.998,-0.0005,0.0265,-58.17037532000002,71.43655158074199,57
mlp_h48_e300_gt0,491,2025-01-01,15,0.6,0.9998,-0.001,0.0255,-78.21434385999999,81.81434386,54
mlp_h48_e300_gt0,491,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,-58.180375320000024,71.44567739254046,57
mlp_h48_e300_gt0,491,2025-01-01,15,0.64,0.998,-0.001,0.0255,-78.21434385999999,81.81434386,54
mlp_h48_e300_gt0,491,2025-01-01,15,0.64,0.998,-0.0005,0.0265,-58.17037532000002,71.43655158074199,57
mlp_h48_e300_gt0,491,2025-01-01,15,0.64,0.9998,-0.001,0.0255,-78.21434385999999,81.81434386,54
mlp_h48_e300_gt0,491,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,-58.180375320000024,71.44567739254046,57
mlp_h48_e300_gt0,491,2025-01-01,16,0.58,0.998,-0.001,0.0255,-68.78334324000004,78.7275706589586,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.58,0.998,-0.0005,0.0265,-68.85334324000003,78.79004041169556,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.58,0.9998,-0.001,0.0255,-68.78334324000004,78.7275706589586,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,-68.85334324000003,78.79004041169556,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.6,0.998,-0.001,0.0255,-68.78334324000004,78.7275706589586,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.6,0.998,-0.0005,0.0265,-68.85334324000003,78.79004041169556,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.6,0.9998,-0.001,0.0255,-68.78334324000004,78.7275706589586,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,-68.85334324000003,78.79004041169556,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.64,0.998,-0.001,0.0255,-68.78334324000004,78.7275706589586,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.64,0.998,-0.0005,0.0265,-68.85334324000003,78.79004041169556,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.64,0.9998,-0.001,0.0255,-68.78334324000004,78.7275706589586,56
mlp_h48_e300_gt0,491,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,-68.85334324000003,78.79004041169556,56
mlp_h56_e320_gt1,332,2024-07-01,14,0.58,0.998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2024-07-01,14,0.58,0.998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2024-07-01,14,0.58,0.9998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2024-07-01,14,0.6,0.998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2024-07-01,14,0.6,0.998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2024-07-01,14,0.6,0.9998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2024-07-01,14,0.64,0.998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2024-07-01,14,0.64,0.998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2024-07-01,14,0.64,0.9998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2024-07-01,15,0.58,0.998,-0.001,0.0255,-3.5961874199999855,51.187300736743545,59
mlp_h56_e320_gt1,332,2024-07-01,15,0.58,0.998,-0.0005,0.0265,-14.526187419999948,58.64521102135111,60
mlp_h56_e320_gt1,332,2024-07-01,15,0.58,0.9998,-0.001,0.0255,-0.09618741999998237,50.136449024716825,59
mlp_h56_e320_gt1,332,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,-14.526187419999948,58.64521102135111,60
mlp_h56_e320_gt1,332,2024-07-01,15,0.6,0.998,-0.001,0.0255,-3.5961874199999855,51.187300736743545,59
mlp_h56_e320_gt1,332,2024-07-01,15,0.6,0.998,-0.0005,0.0265,-14.526187419999948,58.64521102135111,60
mlp_h56_e320_gt1,332,2024-07-01,15,0.6,0.9998,-0.001,0.0255,-0.09618741999998237,50.136449024716825,59
mlp_h56_e320_gt1,332,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,-14.526187419999948,58.64521102135111,60
mlp_h56_e320_gt1,332,2024-07-01,15,0.64,0.998,-0.001,0.0255,-3.5961874199999855,51.187300736743545,59
mlp_h56_e320_gt1,332,2024-07-01,15,0.64,0.998,-0.0005,0.0265,-14.526187419999948,58.64521102135111,60
mlp_h56_e320_gt1,332,2024-07-01,15,0.64,0.9998,-0.001,0.0255,-0.09618741999998237,50.136449024716825,59
mlp_h56_e320_gt1,332,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,-14.526187419999948,58.64521102135111,60
mlp_h56_e320_gt1,332,2024-07-01,16,0.58,0.998,-0.001,0.0255,-7.907314730000003,50.25983101639528,58
mlp_h56_e320_gt1,332,2024-07-01,16,0.58,0.998,-0.0005,0.0265,-13.527314729999985,59.022543508845516,59
mlp_h56_e320_gt1,332,2024-07-01,16,0.58,0.9998,-0.001,0.0255,-8.02731473,50.35288637029741,58
mlp_h56_e320_gt1,332,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,-13.707314729999975,59.162126539698704,59
mlp_h56_e320_gt1,332,2024-07-01,16,0.6,0.998,-0.001,0.0255,-7.907314730000003,50.25983101639528,58
mlp_h56_e320_gt1,332,2024-07-01,16,0.6,0.998,-0.0005,0.0265,-13.527314729999985,59.022543508845516,59
mlp_h56_e320_gt1,332,2024-07-01,16,0.6,0.9998,-0.001,0.0255,-8.02731473,50.35288637029741,58
mlp_h56_e320_gt1,332,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,-13.707314729999975,59.162126539698704,59
mlp_h56_e320_gt1,332,2024-07-01,16,0.64,0.998,-0.001,0.0255,-7.907314730000003,50.25983101639528,58
mlp_h56_e320_gt1,332,2024-07-01,16,0.64,0.998,-0.0005,0.0265,-13.527314729999985,59.022543508845516,59
mlp_h56_e320_gt1,332,2024-07-01,16,0.64,0.9998,-0.001,0.0255,-8.02731473,50.35288637029741,58
mlp_h56_e320_gt1,332,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,-13.707314729999975,59.162126539698704,59
mlp_h56_e320_gt1,332,2025-01-01,14,0.58,0.998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2025-01-01,14,0.58,0.998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2025-01-01,14,0.58,0.9998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2025-01-01,14,0.6,0.998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2025-01-01,14,0.6,0.998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2025-01-01,14,0.6,0.9998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2025-01-01,14,0.64,0.998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2025-01-01,14,0.64,0.998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2025-01-01,14,0.64,0.9998,-0.001,0.0255,34.46465723000003,48.70066825239782,61
mlp_h56_e320_gt1,332,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,9.054657230000007,55.46062478797271,62
mlp_h56_e320_gt1,332,2025-01-01,15,0.58,0.998,-0.001,0.0255,-4.1464526799999675,52.15904267216508,59
mlp_h56_e320_gt1,332,2025-01-01,15,0.58,0.998,-0.0005,0.0265,-15.766452679999931,59.53367946890859,60
mlp_h56_e320_gt1,332,2025-01-01,15,0.58,0.9998,-0.001,0.0255,-4.1464526799999675,52.15904267216508,59
mlp_h56_e320_gt1,332,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,-15.766452679999931,59.53367946890859,60
mlp_h56_e320_gt1,332,2025-01-01,15,0.6,0.998,-0.001,0.0255,-4.1464526799999675,52.15904267216508,59
mlp_h56_e320_gt1,332,2025-01-01,15,0.6,0.998,-0.0005,0.0265,-15.766452679999931,59.53367946890859,60
mlp_h56_e320_gt1,332,2025-01-01,15,0.6,0.9998,-0.001,0.0255,-4.1464526799999675,52.15904267216508,59
mlp_h56_e320_gt1,332,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,-15.766452679999931,59.53367946890859,60
mlp_h56_e320_gt1,332,2025-01-01,15,0.64,0.998,-0.001,0.0255,-4.1464526799999675,52.15904267216508,59
mlp_h56_e320_gt1,332,2025-01-01,15,0.64,0.998,-0.0005,0.0265,-15.766452679999931,59.53367946890859,60
mlp_h56_e320_gt1,332,2025-01-01,15,0.64,0.9998,-0.001,0.0255,-4.1464526799999675,52.15904267216508,59
mlp_h56_e320_gt1,332,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,-15.766452679999931,59.53367946890859,60
mlp_h56_e320_gt1,332,2025-01-01,16,0.58,0.998,-0.001,0.0255,-9.107944559999993,50.655804679258885,58
mlp_h56_e320_gt1,332,2025-01-01,16,0.58,0.998,-0.0005,0.0265,-12.589739529999965,58.72199394718145,60
mlp_h56_e320_gt1,332,2025-01-01,16,0.58,0.9998,-0.001,0.0255,-9.227944560000001,50.748860033161016,58
mlp_h56_e320_gt1,332,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,-12.709739529999975,58.81504930108357,60
mlp_h56_e320_gt1,332,2025-01-01,16,0.6,0.998,-0.001,0.0255,-9.107944559999993,50.655804679258885,58
mlp_h56_e320_gt1,332,2025-01-01,16,0.6,0.998,-0.0005,0.0265,-12.589739529999965,58.72199394718145,60
mlp_h56_e320_gt1,332,2025-01-01,16,0.6,0.9998,-0.001,0.0255,-9.227944560000001,50.748860033161016,58
mlp_h56_e320_gt1,332,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,-12.709739529999975,58.81504930108357,60
mlp_h56_e320_gt1,332,2025-01-01,16,0.64,0.998,-0.001,0.0255,-9.107944559999993,50.655804679258885,58
mlp_h56_e320_gt1,332,2025-01-01,16,0.64,0.998,-0.0005,0.0265,-12.589739529999965,58.72199394718145,60
mlp_h56_e320_gt1,332,2025-01-01,16,0.64,0.9998,-0.001,0.0255,-9.227944560000001,50.748860033161016,58
mlp_h56_e320_gt1,332,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,-12.709739529999975,58.81504930108357,60
mlp_h56_e320_gt1,372,2024-07-01,14,0.58,0.998,-0.001,0.0255,19.379010060000045,45.34067103414839,58
