stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,score_base_start,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_pullback,ret_pct,dd_pct,trades,obj
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0255,0.412,0.287,0.065,1880.7031920689776,15.977549857966217,64,1880.7031920689776
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.406,0.275,0.06,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.406,0.275,0.065,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.406,0.287,0.06,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.406,0.287,0.065,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.412,0.275,0.06,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.412,0.275,0.065,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.412,0.287,0.06,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,14,0.68,0.9998,-0.0005,0.0265,0.412,0.287,0.065,1149.3656406385967,21.312819229529577,64,527.4273330950473
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.406,0.275,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.406,0.275,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.406,0.287,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.406,0.287,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.412,0.275,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.412,0.275,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.406,0.275,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.406,0.275,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.406,0.287,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.406,0.287,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.412,0.275,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.412,0.275,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.412,0.287,0.06,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0255,0.412,0.287,0.065,3066.310825964773,15.970330460477403,64,3066.310825964773
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.275,0.06,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.275,0.065,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.287,0.06,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.287,0.065,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.275,0.06,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.275,0.065,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,0.06,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,0.065,1883.8074047565503,18.204754882534036,64,1634.836818852466
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.406,0.275,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.406,0.275,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.406,0.287,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.406,0.287,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.412,0.275,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.412,0.275,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.412,0.287,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.001,0.0255,0.412,0.287,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.406,0.275,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.406,0.275,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.406,0.287,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.406,0.287,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.412,0.275,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.412,0.275,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.412,0.287,0.06,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0255,0.412,0.287,0.065,3066.3835309647725,15.976528947256623,64,3066.3835309647725
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.406,0.275,0.06,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.406,0.275,0.065,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.406,0.287,0.06,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.406,0.287,0.065,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.412,0.275,0.06,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.412,0.275,0.065,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.412,0.287,0.06,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.999,-0.0005,0.0265,0.412,0.287,0.065,1883.9003997565503,18.22800339605088,64,1632.1399922304445
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.275,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.275,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.287,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.287,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.275,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.275,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.406,0.275,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.406,0.275,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.406,0.287,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.406,0.287,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.412,0.275,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.412,0.275,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.412,0.287,0.06,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0255,0.412,0.287,0.065,3067.704368464772,16.01910595150687,64,3067.704368464772
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.275,0.06,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.275,0.065,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.287,0.06,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.287,0.065,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.275,0.06,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.275,0.065,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,0.06,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,0.065,1883.9186947565504,18.22800339605088,64,1632.1582872304446
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.406,0.275,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.406,0.275,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.406,0.287,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.406,0.287,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.412,0.275,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.412,0.275,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.406,0.275,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.406,0.275,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.406,0.287,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.406,0.287,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.412,0.275,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.412,0.275,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.412,0.287,0.06,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0255,0.412,0.287,0.065,3089.721177133972,15.970330460477403,63,3089.721177133972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.275,0.06,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.275,0.065,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.287,0.06,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.287,0.065,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.275,0.06,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.275,0.065,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,0.06,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,0.065,1898.3095082997997,18.204754882534036,63,1649.3389223957151
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.406,0.275,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.406,0.275,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.406,0.287,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.406,0.287,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.412,0.275,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.412,0.275,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.412,0.287,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.001,0.0255,0.412,0.287,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.406,0.275,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.406,0.275,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.406,0.287,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.406,0.287,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.412,0.275,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.412,0.275,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.412,0.287,0.06,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0255,0.412,0.287,0.065,3089.7755871339727,15.976528947256623,63,3089.7755871339727
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.406,0.275,0.06,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.406,0.275,0.065,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.406,0.287,0.06,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.406,0.287,0.065,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.412,0.275,0.06,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.412,0.275,0.065,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.412,0.287,0.06,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.999,-0.0005,0.0265,0.412,0.287,0.065,1897.6170057997997,18.22800339605088,63,1645.8565982736939
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.275,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.275,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.287,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.287,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.275,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.275,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.0005,0.0255,0.406,0.275,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.0005,0.0255,0.406,0.275,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.0005,0.0255,0.406,0.287,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.0005,0.0255,0.406,0.287,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.0005,0.0255,0.412,0.275,0.06,3091.114719633972,16.01910595150687,63,3091.114719633972
stage2,88,520,0.0205,0.0002,0.01,440,tie_e520,2025-03-01,15,0.62,0.9998,-0.0005,0.0255,0.412,0.275,0.065,3091.114719633972,16.01910595150687,63,3091.114719633972
