threshold,alloc,ret_pct,dd_pct,trades
0.5902,0.97945,1215.2389688117744,16.366719835432683,76
0.5902,0.9795,1215.2389688117744,16.366719835432683,76
0.5902,0.97955,1215.2389688117744,16.366719835432683,76
0.5902,0.9796,1215.2389688117744,16.366719835432683,76
0.5902,0.97965,1215.2389688117744,16.366719835432683,76
0.5902,0.9797,1215.2389688117744,16.366719835432683,76
0.5902,0.97975,1215.2389688117744,16.366719835432683,76
0.5902,0.9798,1215.2389688117744,16.366719835432683,76
0.5902,0.97985,1214.7977388117745,16.366719835432683,76
0.5902,0.9799,1214.7977388117745,16.366719835432683,76
0.5902,0.97995,1214.7977388117745,16.366719835432683,76
0.5902,0.98,1214.7977388117745,16.366719835432683,76
0.5903,0.976,1172.163264688043,16.32484717040066,76
0.5903,0.97605,1172.163264688043,16.32484717040066,76
0.5903,0.9761,1172.163264688043,16.32484717040066,76
0.5903,0.97615,1173.005247188043,16.32484717040066,76
0.5903,0.9762,1173.005247188043,16.32484717040066,76
0.5903,0.97625,1173.005247188043,16.32484717040066,76
0.5903,0.9763,1174.396542985738,16.280169773154892,76
0.5903,0.97635,1174.396542985738,16.280169773154892,76
0.5903,0.9764,1174.396542985738,16.280169773154892,76
0.5903,0.97645,1215.9010685560747,16.087074077311314,76
0.5903,0.9765,1215.9010685560747,16.087074077311314,76
0.5903,0.97655,1215.9010685560747,16.087074077311314,76
0.5903,0.9766,1215.9010685560747,16.087074077311314,76
0.5903,0.97665,1215.9010685560747,16.087074077311314,76
0.5903,0.9767,1215.9010685560747,16.087074077311314,76
0.5903,0.97675,1215.9010685560747,16.087074077311314,76
0.5903,0.9768,1215.9010685560747,16.087074077311314,76
0.5903,0.97685,1172.784709748043,16.34331474115987,76
0.5903,0.9769,1172.784709748043,16.34331474115987,76
0.5903,0.97695,1172.784709748043,16.34331474115987,76
0.5903,0.977,1172.784709748043,16.34331474115987,76
0.5903,0.97705,1172.784709748043,16.34331474115987,76
0.5903,0.9771,1172.784709748043,16.34331474115987,76
0.5903,0.97715,1172.784709748043,16.34331474115987,76
0.5903,0.9772,1172.784709748043,16.34331474115987,76
0.5903,0.97725,1172.784709748043,16.34331474115987,76
0.5903,0.9773,1172.784709748043,16.34331474115987,76
0.5903,0.97735,1172.784709748043,16.34331474115987,76
0.5903,0.9774,1172.784709748043,16.34331474115987,76
0.5903,0.97745,1172.787170642793,16.34331474115987,76
0.5903,0.9775,1172.787170642793,16.34331474115987,76
0.5903,0.97755,1172.787170642793,16.34331474115987,76
0.5903,0.9776,1172.787170642793,16.34331474115987,76
