seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades
459,2024-07-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.89418688,74.91418688,53
459,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-72.89418688,74.91418688,53
459,2024-07-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.89418688,74.91418688,53
459,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-72.89418688,74.91418688,53
459,2024-07-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.89418688,74.91418688,53
459,2024-07-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-72.89418688,74.91418688,53
459,2024-07-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.89418688,74.91418688,53
459,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.85418687999999,74.87418687999998,53
459,2024-07-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.48105523999999,75.50105524,54
459,2024-07-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-72.89418688,74.91418688,53
459,2024-07-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.89418688,74.91418688,53
459,2024-07-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-71.41105524,73.78105523999999,53
459,2024-07-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-71.41105524,73.78105523999999,53
459,2024-07-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-63.58576634999999,63.58576634999999,59
459,2024-07-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-64.88618285999999,64.88618285999999,59
459,2024-07-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.13576634999998,64.13576634999998,59
459,2024-07-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-59.65618286000001,64.23618286,58
459,2024-07-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-59.65618286000001,64.23618286,58
459,2024-07-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.88588758,66.45005903266045,57
459,2024-07-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-61.27980212999999,65.9836339749703,57
459,2024-07-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.76588758,66.45005903266045,57
459,2024-07-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.76588758,66.45005903266045,57
459,2025-01-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-69.94079717999998,72.09079717999998,54
459,2025-01-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.46766553999998,72.83766553999999,54
459,2025-01-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.40079717999998,72.77079717999997,54
459,2025-01-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-69.69766553999999,71.84766553999998,54
459,2025-01-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-69.69766553999999,71.84766553999998,54
459,2025-01-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.73584663,64.73584663,59
459,2025-01-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.73584663,64.73584663,59
459,2025-01-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.73584663,64.73584663,59
459,2025-01-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.73584663,64.73584663,59
459,2025-01-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.73584663,64.73584663,59
459,2025-01-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.73584663,64.73584663,59
459,2025-01-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.73584663,64.73584663,59
459,2025-01-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.73584663,64.73584663,59
459,2025-01-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.73584663,64.73584663,59
459,2025-01-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-64.73584663,64.73584663,59
459,2025-01-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.480596909999974,65.25059690999998,58
459,2025-01-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-64.86880272999998,64.86880272999998,59
459,2025-01-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.974145060000005,66.38414506000001,57
459,2025-01-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-61.974145060000005,66.38414506000001,57
459,2025-01-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.88684697000001,76.64684697000001,54
459,2025-01-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-75.94232215000001,76.70232215000001,53
459,2025-01-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-75.94232215000001,76.70232215000001,53
