操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-12-08,09:30:00,000035,中国天楹,buy,6.160,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",25337.50
2025-12-09,15:00:00,000035,中国天楹,sell,5.710,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,23486.65
2025-12-15,09:30:00,000510,新金路,buy,9.730,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",23480.81
2025-12-16,15:00:00,000510,新金路,sell,9.500,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,22923.11
2025-12-19,09:30:00,000411,英特集团,buy,13.470,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",22917.39
2025-12-22,15:00:00,000411,英特集团,sell,12.690,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,21585.99
2025-12-25,09:30:00,000036,华联控股,buy,6.880,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",21580.66
2025-12-26,15:00:00,000036,华联控股,sell,7.810,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,24457.61
2025-12-30,09:30:00,001331,胜通能源,buy,46.310,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",24451.82
2025-12-31,15:00:00,001331,胜通能源,sell,46.310,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,24446.03
2026-01-06,09:30:00,000426,兴业银锡,buy,39.900,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",24440.05
2026-01-07,15:00:00,000426,兴业银锡,sell,42.140,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,25777.73
2026-01-12,09:30:00,002017,东信和平,buy,25.860,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",25771.91
2026-01-13,15:00:00,002017,东信和平,sell,27.440,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,27187.73
2026-01-15,09:30:00,000078,海王生物,buy,4.490,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",27181.00
2026-01-16,15:00:00,000078,海王生物,sell,3.740,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,22675.39
2026-01-22,09:30:00,000036,华联控股,buy,6.300,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",22669.88
2026-01-23,15:00:00,000036,华联控股,sell,6.990,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,25078.76
2026-01-28,09:30:00,000738,航发控制,buy,26.310,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",25072.84
2026-01-29,15:00:00,000738,航发控制,sell,25.390,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,24239.13
2026-02-04,09:30:00,000039,中集集团,buy,10.550,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",24233.33
2026-02-05,15:00:00,000039,中集集团,sell,11.290,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,25855.12
2026-02-09,09:30:00,000056,皇庭国际,buy,2.310,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",25848.71
2026-02-10,15:00:00,000056,皇庭国际,sell,2.410,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,26952.02
2026-02-12,09:30:00,000962,东方钽业,buy,44.930,"model=i0001c01, alpha=5; score>=threshold; gap_filter=[-0.50%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",26946.40
2026-02-13,15:00:00,000962,东方钽业,sell,47.680,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,28315.44
