操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-06-16,09:30:00,002190,成飞集成,buy,36.360,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17561.49
2025-06-17,15:00:00,002190,成飞集成,sell,37.000,T+2收盘回撤1.76%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17812.49
2025-06-19,09:30:00,002471,中超控股,buy,5.540,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17807.49
2025-06-23,15:00:00,002471,中超控股,sell,4.870,T+2收盘回撤-13.90%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,15658.49
2025-06-25,09:30:00,002281,光迅科技,buy,48.050,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",15653.49
2025-06-26,15:00:00,002281,光迅科技,sell,48.450,T+2收盘回撤0.83%未触发延长，T+2收盘卖出 (no intraday-high optimization).,15768.49
2025-06-30,09:30:00,688062,迈威生物,buy,28.620,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",15763.49
2025-07-01,15:00:00,688062,迈威生物,sell,29.150,T+2收盘回撤1.85%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16023.49
2025-07-03,09:30:00,600438,通威股份,buy,18.000,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16018.49
2025-07-04,15:00:00,600438,通威股份,sell,18.360,T+2收盘回撤2.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16301.49
2025-07-08,09:30:00,000037,深南电A,buy,10.570,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16296.49
2025-07-09,15:00:00,000037,深南电A,sell,10.380,T+2收盘回撤-1.80%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16006.49
2025-07-11,09:30:00,002653,海思科,buy,46.410,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16001.49
2025-07-14,15:00:00,002653,海思科,sell,45.650,T+2收盘回撤-1.64%未触发延长，T+2收盘卖出 (no intraday-high optimization).,15768.49
2025-07-16,09:30:00,603486,科沃斯,buy,70.610,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",15763.49
2025-07-17,15:00:00,603486,科沃斯,sell,70.400,T+2收盘回撤-0.30%未触发延长，T+2收盘卖出 (no intraday-high optimization).,15716.49
2025-07-21,09:30:00,300631,久吾高科,buy,33.050,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",15711.49
2025-07-22,15:00:00,300631,久吾高科,sell,32.340,T+2收盘回撤-2.15%未触发延长，T+2收盘卖出 (no intraday-high optimization).,15422.49
2025-07-28,09:30:00,603579,荣泰健康,buy,29.990,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",15417.49
2025-07-29,15:00:00,603579,荣泰健康,sell,31.950,T+2收盘回撤6.54%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16392.49
2025-07-31,09:30:00,001267,汇绿生态,buy,13.050,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16387.49
2025-08-01,15:00:00,001267,汇绿生态,sell,13.260,T+2收盘回撤1.61%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16634.49
2025-08-05,09:30:00,002009,天奇股份,buy,17.400,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16629.49
2025-08-06,15:00:00,002009,天奇股份,sell,17.970,T+2收盘回撤3.28%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17137.49
2025-08-08,09:30:00,688110,东芯股份,buy,71.000,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17132.49
2025-08-11,15:00:00,688110,东芯股份,sell,84.630,T+2收盘回撤19.20%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19853.49
2025-08-13,09:30:00,002148,北纬科技,buy,11.450,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",19848.49
2025-08-14,15:00:00,002148,北纬科技,sell,12.840,T+2收盘回撤12.14%未触发延长，T+2收盘卖出 (no intraday-high optimization).,22206.04
2025-08-18,09:30:00,000068,华控赛格,buy,4.050,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",22200.57
2025-08-20,15:00:00,000068,华控赛格,sell,3.860,T+2收盘回撤-3.95%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,21169.36
2025-08-25,09:30:00,002993,奥海科技,buy,51.272,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",21164.23
2025-08-27,15:00:00,002993,奥海科技,sell,48.824,T+2收盘回撤-4.58%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,20180.00
2025-08-29,09:30:00,000061,农产品,buy,8.350,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20174.99
2025-09-01,15:00:00,000061,农产品,sell,8.350,T+2收盘回撤0.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,20169.98
2025-09-08,09:30:00,000636,风华高科,buy,15.490,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",20164.94
2025-09-10,15:00:00,000636,风华高科,sell,14.910,T+2收盘回撤-4.52%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,19405.94
2025-09-12,09:30:00,000035,中国天楹,buy,5.180,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",19400.94
2025-09-16,15:00:00,000035,中国天楹,sell,5.030,T+2收盘回撤-3.28%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,18840.94
2025-09-18,09:30:00,001283,豪鹏科技,buy,89.700,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",18835.94
2025-09-22,15:00:00,001283,豪鹏科技,sell,80.620,T+2收盘回撤-9.70%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,17014.94
2025-09-24,09:30:00,002249,大洋电机,buy,11.770,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17009.94
2025-09-26,15:00:00,002249,大洋电机,sell,11.532,T+2收盘回撤-4.46%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,16672.06
2025-09-30,09:30:00,300250,初灵信息,buy,26.390,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16667.06
2025-10-10,15:00:00,300250,初灵信息,sell,28.010,T+2收盘回撤-6.03%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,17634.06
2025-10-16,09:30:00,002050,三花智控,buy,41.908,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17629.06
2025-10-17,15:00:00,002050,三花智控,sell,43.225,T+2收盘回撤3.14%未触发延长，T+2收盘卖出 (no intraday-high optimization).,18150.91
2025-10-21,09:30:00,000917,电广传媒,buy,8.810,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",18145.91
2025-10-22,15:00:00,000917,电广传媒,sell,8.560,T+2收盘回撤-2.84%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17640.91
2025-10-24,09:30:00,002290,禾盛新材,buy,42.920,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17635.91
2025-10-28,15:00:00,002290,禾盛新材,sell,40.620,T+2收盘回撤-4.54%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,16710.91
2025-10-30,09:30:00,001319,铭科精技,buy,27.370,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16705.91
2025-10-31,15:00:00,001319,铭科精技,sell,27.550,T+2收盘回撤0.66%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16808.91
2025-11-05,09:30:00,000593,德龙汇能,buy,10.130,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16803.91
2025-11-07,15:00:00,000593,德龙汇能,sell,10.120,T+2收盘回撤-3.26%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,16782.91
2025-11-11,09:30:00,000069,华侨城A,buy,2.710,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16777.91
2025-11-12,15:00:00,000069,华侨城A,sell,2.810,T+2收盘回撤3.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17382.91
2025-11-14,09:30:00,002150,正泰电源,buy,22.790,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17377.91
2025-11-17,15:00:00,002150,正泰电源,sell,22.290,T+2收盘回撤-2.19%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17022.91
2025-11-26,09:30:00,000620,盈新发展,buy,3.300,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",17017.91
2025-11-28,15:00:00,000620,盈新发展,sell,3.260,T+2收盘回撤-5.45%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,16808.91
2025-12-02,09:30:00,002938,鹏鼎控股,buy,50.530,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16803.91
2025-12-04,15:00:00,002938,鹏鼎控股,sell,48.530,T+2收盘回撤-3.23%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,16198.91
2025-12-08,09:30:00,000035,中国天楹,buy,6.160,"model=i0001c03, alpha=2; score>=threshold; gap_filter=[None, 2.00%], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",16193.91
2025-12-10,15:00:00,000035,中国天楹,sell,5.550,T+2收盘回撤-7.31%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,14602.91
