stock_code,name,close,support_level,resistance_level,total_score,status_tags
301007,德迈仕,41.17,40.40200000000001,47.2485,52.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002132,恒星科技,3.65,3.5,3.68,52.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
688051,佳华科技,40.7,40.563,42.65,52.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
605169,洪通燃气,13.99,13.54,16.61925,51.0,"[""PULLBACK"", ""SPACE_OK""]"
300722,新余国科,34.49,34.34191666666666,39.205749999999995,51.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600515,海南机场,4.6,4.512333333333333,5.522,50.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
003019,宸展光电,35.01,35.00416666666667,40.17025,50.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600396,华电辽能,2.99,2.87,3.3015,50.0,"[""PULLBACK"", ""SPACE_OK""]"
002348,高乐股份,6.11,5.92,6.33,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
000755,山西高速,5.13,5.127750000000001,5.7605,50.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300821,东岳硅材,13.15,12.138,13.390249999999998,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
603933,睿能科技,24.47,23.528166666666664,25.06,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
688358,祥生医疗,38.04,29.74,39.51825,50.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
688360,德马科技,22.32,22.05475,23.00175,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600333,长春燃气,6.12,5.951833333333334,7.15475,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
301128,强瑞技术,98.0,90.99150000000002,99.0875,49.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300400,劲拓股份,22.46,21.945416666666667,24.736500000000003,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002579,中京电子,12.44,12.198916666666667,12.700499999999998,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300690,双一科技,34.22,33.664,35.39,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300671,富满微,35.94,35.90275,41.10275,49.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600960,渤海汽车,5.51,5.339333333333332,5.739750000000001,49.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
000428,华天酒店,3.48,3.4524166666666667,3.793,48.5,"[""PULLBACK"", ""AT_SUPPORT""]"
301357,北方长龙,142.81,142.71883333333332,162.53,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300727,润禾材料,36.89,36.29675,37.66,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002686,亿利达,6.75,6.726,6.8,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002688,金河生物,6.23,6.180666666666667,7.1975,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600992,贵绳股份,13.28,13.2,14.8,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
603035,常熟汽饰,16.18,15.878333333333334,16.89,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603511,爱慕股份,16.45,16.088833333333334,16.729,48.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603319,美湖股份,38.35,36.87675,44.46125,47.5,"[""TREND_UP"", ""SPACE_OK""]"
603716,塞力医疗,25.07,23.00183333333333,30.138499999999997,47.5,"[""SPACE_OK""]"
603757,大元泵业,43.26,42.151833333333336,48.98,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
605108,同庆楼,19.93,19.901666666666664,20.06325,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
301112,信邦智能,41.37,40.22266666666666,44.04,47.5,"[""PULLBACK"", ""AT_SUPPORT""]"
000993,闽东电力,12.9,12.648666666666665,13.08,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
001216,华瓷股份,18.28,17.100166666666667,18.959,47.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300856,科思股份,14.09,13.864,15.32,47.5,"[""PULLBACK"", ""AT_SUPPORT""]"
300572,安车检测,30.19,29.822333333333336,30.4405,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002141,贤丰控股,3.76,3.70275,3.78,47.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600769,祥龙电业,13.36,13.0825,13.3675,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300511,雪榕生物,6.38,6.1899999999999995,6.470000000000001,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002741,光华科技,22.12,21.525,22.5,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002263,大东南,3.47,3.46475,3.53,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600653,申华控股,1.93,1.9202500000000002,1.99,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002227,奥 特 迅,12.73,12.265,13.434999999999999,47.0,"[""PULLBACK""]"
002184,海得控制,13.88,13.84775,14.10125,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000541,佛山照明,6.27,6.2195,6.48,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000546,金圆股份,6.12,5.67825,6.9875,47.0,"[""PULLBACK"", ""SPACE_OK""]"
002189,中光学,24.52,24.401000000000003,25.48,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600203,福日电子,13.6,13.504000000000001,14.01,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600168,武汉控股,5.24,5.17025,5.27475,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300043,星辉娱乐,6.49,6.215999999999999,6.592,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300203,聚光科技,16.48,16.451999999999998,17.22,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600071,凤凰光学,21.76,21.53475,21.81925,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300056,中创环保,8.87,8.3,9.076250000000002,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
300214,日科化学,7.07,6.96225,7.13,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600527,江南高纤,2.21,2.1647499999999997,2.24,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300217,东方电热,5.45,5.4193333333333324,5.61,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300218,安利股份,16.74,16.624833333333335,16.99,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300066,三川智慧,6.67,6.665000000000001,6.95,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000833,粤桂股份,21.49,19.67,21.7,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002869,金溢科技,25.13,24.916999999999998,25.14,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002457,青龙管业,11.38,11.266833333333333,11.91,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300317,珈伟新能,4.05,4.0365,4.07,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
301019,宁波色母,25.12,24.11425,26.15275,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
300410,正业科技,8.69,8.50725,8.74,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
301008,宏昌科技,36.9,36.66733333333333,39.06,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
000972,*ST中基,3.94,3.9040000000000004,4.00275,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300950,德固特,25.51,25.429500000000004,32.997749999999996,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300946,恒而达,56.45,55.3125,56.48350000000001,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300241,瑞丰光电,5.96,5.870583333333332,6.02,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300894,火星人,12.35,12.29775,13.08,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
002733,雄韬股份,21.05,20.616583333333335,22.36,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
002570,贝因美,6.33,6.2700000000000005,6.35,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
001339,智微智能,54.69,53.57725,55.107749999999996,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300824,北鼎股份,11.84,11.51,11.92,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300787,海能实业,12.53,12.36025,15.280750000000001,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300135,宝利国际,4.03,4.03,4.19,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002960,青鸟消防,11.25,11.17175,11.294250000000002,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300407,凯发电气,12.49,12.347000000000001,12.54075,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300256,星星科技,4.21,4.188833333333333,4.24475,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002059,云南旅游,5.55,5.547166666666667,5.60675,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002988,豪美新材,39.74,39.43375,40.88,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002660,茂硕电源,9.55,9.5195,9.7,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600822,上海物贸,11.23,11.189166666666667,11.5,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600979,广安爱众,4.67,4.41,4.8995,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
601579,会稽山,20.56,20.16,20.7765,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603032,德新科技,20.03,19.23,20.27,47.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
603060,国检集团,6.28,6.21,6.4,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603072,天和磁材,43.52,42.90075,44.13,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603109,神驰机电,27.38,27.213,28.15,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603111,康尼机电,7.13,6.94,7.14,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603213,镇洋发展,13.61,13.555,13.8185,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603429,集友股份,10.48,10.461416666666668,10.73,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603706,东方环宇,20.23,20.046750000000003,20.978250000000003,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
605077,华康股份,15.61,15.406749999999999,16.1,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
605298,必得科技,44.32,40.35916666666667,45.669,47.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
688007,光峰科技,18.95,18.58425,20.31,47.0,"[""PULLBACK"", ""AT_SUPPORT""]"
688226,威腾电气,41.38,41.21675,42.65,47.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002909,集泰股份,7.25,7.15125,7.29675,46.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000985,大庆华科,19.98,19.51516666666667,20.291999999999998,46.5,"[""TREND_UP"", ""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600590,泰豪科技,9.72,9.718,9.962,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000501,武商集团,10.5,10.2885,10.94775,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300299,富春股份,7.72,7.53325,7.882249999999999,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300213,佳讯飞鸿,9.81,9.660333333333334,10.79,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
002418,康盛股份,4.88,4.614166666666667,5.055,46.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
000788,北大医药,6.43,6.02,6.63875,46.0,"[""PULLBACK"", ""NEAR_RESISTANCE""]"
002474,榕基软件,9.94,9.8125,10.531,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
300318,博晖创新,6.53,6.520833333333333,6.8765,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
000948,南天信息,18.21,17.92575,18.418750000000003,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300434,金石亚药,10.88,10.834999999999999,11.4,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300402,宝色股份,22.34,21.893833333333337,23.88,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
300847,中船汉光,17.87,17.798499999999997,18.0475,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300840,酷特智能,20.1,20.04208333333333,20.244500000000002,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300249,依米康,15.83,15.799333333333333,16.75,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
300250,初灵信息,26.17,25.665000000000003,27.525000000000002,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
600820,隧道股份,6.59,6.552583333333334,6.6665,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
601515,衢州东峰,4.24,4.18,4.55,46.0,"[""PULLBACK"", ""AT_SUPPORT""]"
603327,福蓉科技,11.31,10.661166666666666,11.68,46.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
603399,永杉锂业,10.99,10.925833333333333,11.36225,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603863,松炀资源,19.42,19.299,19.91,46.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688222,成都先导,35.2,24.150000000000002,35.986000000000004,46.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
603817,海峡环保,6.94,6.8477500000000004,7.5865,45.5,"[""PULLBACK"", ""AT_SUPPORT""]"
000886,海南高速,6.46,6.45,7.1,45.5,"[""PULLBACK"", ""AT_SUPPORT""]"
300827,上能电气,40.36,36.60733333333334,40.760000000000005,45.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002593,日上集团,5.75,5.73575,5.8812500000000005,45.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002249,大洋电机,11.15,11.019666666666666,11.204249999999998,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300510,金冠股份,4.48,4.40775,4.52425,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300046,台基股份,40.02,39.894999999999996,43.327,45.0,"[""PULLBACK"", ""AT_SUPPORT""]"
002404,嘉欣丝绸,6.91,6.9087499999999995,7.02725,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000798,中水渔业,10.98,10.822333333333331,11.3675,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300796,贝斯美,9.13,8.72,10.730250000000002,45.0,"[""PULLBACK"", ""SPACE_OK""]"
300145,南方泵业,4.61,4.552583333333334,4.81,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300643,万通智控,20.73,20.146,22.954,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
601366,利群股份,5.29,4.838166666666667,5.41,45.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
603192,汇得科技,26.19,25.920166666666667,26.442749999999997,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603380,易德龙,39.63,39.48516666666667,39.786,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603628,清源股份,13.62,13.375499999999999,13.813500000000001,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688286,敏芯股份,85.77,84.36175,96.35499999999999,45.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
603421,鼎信通讯,7.44,7.401083333333333,7.58,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
603608,天创时尚,9.26,8.79,10.327250000000001,44.5,"[""SPACE_OK""]"
603669,灵康药业,4.72,4.6635,5.23,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
605055,迎丰股份,9.62,9.361166666666666,9.97125,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
688184,ST帕瓦,9.63,9.42875,10.653749999999999,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
600103,青山纸业,3.98,3.9751666666666665,4.203,44.5,"[""PULLBACK"", ""AT_SUPPORT""]"
002812,恩捷股份,54.76,50.658,55.7615,44.5,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
301658,首航新能,30.71,30.590333333333334,34.02075,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
301196,唯科科技,79.17,78.19133333333333,80.85974999999999,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
301187,欧圣电气,26.18,25.65225,26.35275,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300399,天利科技,27.93,26.607000000000003,31.89,44.5,"[""SPACE_OK""]"
300843,胜蓝股份,50.38,49.483999999999995,51.16,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002011,盾安环境,13.06,13.044833333333335,13.22,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
300258,精锻科技,14.39,14.127833333333333,14.401250000000001,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
002029,七 匹 狼,12.47,10.61,13.831249999999997,44.5,"[""SPACE_OK""]"
300547,川环科技,39.26,39.235,40.02425,44.5,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
600756,浪潮软件,19.1,17.363333333333333,21.49,44.0,"[""PULLBACK"", ""SPACE_OK""]"
000524,岭南控股,12.47,12.40625,14.24525,44.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002333,罗普斯金,5.83,5.664000000000001,5.879250000000001,44.0,"[""PULLBACK"", ""AT_SUPPORT"", ""NEAR_RESISTANCE""]"
000797,中国武夷,3.24,3.2171666666666665,3.80125,44.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300869,康泰医学,15.81,15.712500000000002,16.73,44.0,"[""PULLBACK"", ""AT_SUPPORT""]"
300852,四会富仕,39.74,37.889500000000005,41.1,44.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002577,雷柏科技,18.64,18.6285,20.9725,44.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
300797,钢研纳克,17.81,16.834333333333333,17.9625,44.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
002045,国光电器,14.86,14.7995,16.38,44.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002215,诺 普 信,11.3,11.01425,12.779250000000001,44.0,"[""PULLBACK"", ""AT_SUPPORT"", ""SPACE_OK""]"
002674,兴业科技,14.75,14.1795,15.0215,44.0,"[""TREND_UP"", ""NEAR_RESISTANCE""]"
