strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2021-11-23,2021-11-24,2021-11-25,000982,中银绒业,1,0.9999999999924523,0.4959712109147511,1,4.1,3.65,5.0,5.0,-1674.9999999999982,-0.11037891268533762,13813.288039000005,T+2收盘上涨-10.98%未触发延长，T+2收盘卖出
score_rawprob,2021-11-26,2021-11-29,2021-11-30,000861,海印股份,1,0.9999999996168176,0.4824894104971834,1,2.78,2.91,5.0,5.0,627.0000000000018,0.04601159462831158,14440.288039000006,T+2收盘上涨4.68%未触发延长，T+2收盘卖出
score_rawprob,2021-12-31,2022-01-04,2022-01-05,000982,中银绒业,1,0.9988253076448832,0.39400838148664646,1,3.4,3.32,5.0,5.0,-346.0,-0.024221211060553027,14094.288039000006,T+2收盘上涨-2.35%未触发延长，T+2收盘卖出
score_rawprob,2022-01-14,2022-01-17,2022-01-18,002505,鹏都农牧,1,0.9999999999999839,0.5224634476449811,1,3.88,3.52,5.0,5.0,-1306.0,-0.09346597008516425,12788.288039000006,T+2收盘上涨-9.28%未触发延长，T+2收盘卖出
score_rawprob,2022-02-16,2022-02-17,2022-02-18,000861,海印股份,1,1.0,0.5737997448224197,1,3.16,3.15,5.0,5.0,-50.0,-0.0039541320680110716,12738.288039000006,T+2收盘上涨-0.32%未触发延长，T+2收盘卖出
score_rawprob,2022-03-18,2022-03-21,2022-03-22,000861,海印股份,1,1.0,0.5538991618104862,1,3.5,3.64,5.0,5.0,494.0,0.039190797302657676,13232.288039000006,T+2收盘上涨4.00%未触发延长，T+2收盘卖出
score_rawprob,2022-04-29,2022-05-05,2022-05-06,002505,鹏都农牧,1,1.0,0.6019636485554473,1,2.64,2.77,5.0,5.0,640.0,0.048466489965922,13872.288039000006,T+2收盘上涨4.92%未触发延长，T+2收盘卖出
score_rawprob,2022-06-01,2022-06-02,2022-06-06,600297,广汇汽车,1,0.9999999999985469,0.5030524139791618,1,2.77,2.72,5.0,5.0,-259.9999999999982,-0.018765788523998427,13612.288039000008,T+2收盘上涨-1.81%未触发延长，T+2收盘卖出
score_rawprob,2022-06-08,2022-06-09,2022-06-10,000982,中银绒业,1,0.9999999994142839,0.4808638802989122,1,2.22,2.1,5.0,5.0,-742.0000000000018,-0.054772274304274136,12870.288039000006,T+2收盘上涨-5.41%未触发延长，T+2收盘卖出
score_rawprob,2022-06-13,2022-06-14,2022-06-15,000982,中银绒业,1,1.0,0.625231904842801,1,2.37,2.26,5.0,5.0,-604.0000000000018,-0.04717644302116705,12266.288039000005,T+2收盘上涨-4.64%未触发延长，T+2收盘卖出
score_rawprob,2022-07-18,2022-07-19,2022-07-20,600297,广汇汽车,1,1.0,0.6748799699256497,1,2.7,2.61,5.0,5.0,-415.0,-0.03414232825997532,11851.288039000005,T+2收盘上涨-3.33%未触发延长，T+2收盘卖出
score_rawprob,2022-07-25,2022-07-26,2022-07-27,600321,正源股份,1,0.9999999999998799,0.5125686828815564,1,2.26,2.15,5.0,5.0,-581.9999999999982,-0.049502424087777344,11269.288039000006,T+2收盘上涨-4.87%未触发延长，T+2收盘卖出
score_rawprob,2022-11-30,2022-12-01,2022-12-02,000666,经纬纺机,1,0.9999999999999575,0.5180411059577028,1,9.93846,10.27636764,5.0,5.0,361.69840400000066,0.03307015493577675,11630.986443000007,T+2收盘上涨3.40%未触发延长，T+2收盘卖出
score_rawprob,2022-12-05,2022-12-06,2022-12-07,000666,经纬纺机,1,0.9999999999999953,0.5300372416693847,1,11.926152,9.90864462,5.0,5.0,-1825.7566420000003,-0.17001912606939154,9805.229801000007,T+2收盘上涨-16.92%未触发延长，T+2收盘卖出
score_rawprob,2023-01-13,2023-01-16,2023-01-17,002505,鹏都农牧,1,0.9998710740939717,0.4120195955592769,1,2.76,2.84,5.0,5.0,270.0,0.02793585100879462,10075.229801000007,T+2收盘上涨2.90%未触发延长，T+2收盘卖出
score_rawprob,2023-02-01,2023-02-02,2023-02-03,600297,广汇汽车,1,0.9999999999998982,0.5132123421897141,1,2.3,2.29,5.0,5.0,-53.0,-0.005356240525517938,10022.229801000007,T+2收盘上涨-0.43%未触发延长，T+2收盘卖出
score_rawprob,2023-07-25,2023-07-26,2023-07-27,600321,正源股份,1,1.0,0.5536311841700126,1,2.01,1.9,5.0,5.0,-548.9999999999982,-0.05571341587172704,9473.229801000009,T+2收盘上涨-5.47%未触发延长，T+2收盘卖出
score_rawprob,2023-07-28,2023-07-31,2023-08-01,000861,海印股份,1,0.0531497558716828,0.2063025844145795,1,2.35,2.31,5.0,5.0,-170.0,-0.018075491759702286,9303.229801000009,T+2收盘上涨-1.70%未触发延长，T+2收盘卖出
