操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-10-30,15:00:00,002512,达华智能,sell,5.100,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12655.19
2025-11-04,09:30:00,002555,三七互娱,buy,23.198,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12650.19
2025-11-05,15:00:00,002555,三七互娱,sell,23.010,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12569.87
2025-11-07,09:30:00,300775,三角防务,buy,31.000,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12564.87
2025-11-10,15:00:00,300775,三角防务,sell,31.570,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12730.87
2025-11-12,09:30:00,300360,炬华科技,buy,19.653,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12725.87
2025-11-13,15:00:00,300360,炬华科技,sell,18.592,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12190.52
2025-11-27,09:30:00,600105,永鼎股份,buy,17.080,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12185.52
2025-11-28,15:00:00,600105,永鼎股份,sell,16.420,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,11850.52
2025-12-03,09:30:00,000078,海王生物,buy,4.200,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",11845.52
2025-12-04,15:00:00,000078,海王生物,sell,4.810,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13182.52
2025-12-08,09:30:00,605303,园林股份,buy,20.690,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13177.52
2025-12-09,15:00:00,605303,园林股份,sell,20.030,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12842.52
2025-12-16,09:30:00,600186,莲花控股,buy,5.910,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12837.52
2025-12-17,15:00:00,600186,莲花控股,sell,5.980,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12951.52
2025-12-19,09:30:00,002853,皮阿诺,buy,21.930,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12946.52
2025-12-22,15:00:00,002853,皮阿诺,sell,24.310,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13893.52
