strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2025-03-05,2025-03-06,2025-03-07,605066,天正电气,1,1.0,0.5823064472623078,3,9.67235,8.77282145,5.0,5.0,-549.71713,-0.0946415852186743,5634.462084,T+2收盘上涨-9.30%未触发延长，T+2收盘卖出
score_rawprob,2025-03-10,2025-03-11,2025-03-12,002760,凤形股份,1,0.9999906575439471,0.4310608206420851,3,25.0,25.7,5.0,5.0,130.0,0.025974025974025976,5764.462084,T+2收盘上涨2.80%未触发延长，T+2收盘卖出
score_rawprob,2025-03-14,2025-03-17,2025-03-18,300065,海兰信,1,0.9999999999999996,0.5425063409757553,1,16.5,17.3,5.0,5.0,230.0,0.04641775983854692,5994.462084,T+2收盘上涨4.85%未触发延长，T+2收盘卖出
score_rawprob,2025-03-19,2025-03-20,2025-03-24,002342,巨力索具,1,0.9999999999999947,0.5289076173214795,5,5.39,6.29,5.0,5.0,980.0,0.1651499831479609,6974.462084,T+2收盘上涨18.55%>=6%，延长到T+3收盘卖出
score_rawprob,2025-03-26,2025-03-27,2025-03-28,600610,中毅达,1,0.9999999995514615,0.48204236964100144,3,11.17,10.49,5.0,5.0,-418.0,-0.06232294617563739,6556.462084,T+2收盘上涨-6.09%未触发延长，T+2收盘卖出
score_rawprob,2025-03-31,2025-04-01,2025-04-02,603579,荣泰健康,1,1.0,0.6012709505181877,4,28.561549,23.30228446,5.0,5.0,-1061.8529079999998,-0.18572596993082302,5494.609176,T+2收盘上涨-18.41%未触发延长，T+2收盘卖出
score_rawprob,2025-04-07,2025-04-08,2025-04-10,300967,晓鸣股份,1,1.0,0.9307165316556741,1,20.6808008,23.49101488,5.0,5.0,552.0428160000001,0.1333063186814779,6046.651992,T+2收盘上涨18.61%>=6%，延长到T+3收盘卖出
score_rawprob,2025-04-11,2025-04-14,2025-04-15,002286,保龄宝,1,0.9996091070353594,0.40307213673628994,2,8.3608392,7.962704,5.0,5.0,-288.6946399999997,-0.0492855877879989,5757.957352,T+2收盘上涨-4.76%未触发延长，T+2收盘卖出
score_rawprob,2025-04-16,2025-04-17,2025-04-18,300605,恒锋信息,1,0.9999999999999672,0.5189703767800973,1,14.86,14.43,5.0,5.0,-139.0,-0.03114496975128837,5618.957352,T+2收盘上涨-2.89%未触发延长，T+2收盘卖出
score_rawprob,2025-04-21,2025-04-22,2025-04-23,002629,仁智股份,1,0.9999996508315486,0.4512415902384078,2,5.71,5.64,5.0,5.0,-73.0,-0.014191290824261276,5545.957352,T+2收盘上涨-1.23%未触发延长，T+2收盘卖出
score_rawprob,2025-04-24,2025-04-25,2025-04-28,600615,鑫源智造,1,0.9999999999995826,0.5082752615818571,2,12.0833285,9.69166279,5.0,5.0,-966.6662839999999,-0.19979331800215253,4579.291068,T+2收盘上涨-19.79%未触发延长，T+2收盘卖出
score_rawprob,2025-04-29,2025-04-30,2025-05-07,688280,精进电动,1,0.9999999999986946,0.5037195159640325,1,6.2,10.06,5.0,5.0,2692.0,0.6195627157652475,7271.291068,T+2收盘上涨35.16%>=6%，延长到T+3收盘卖出
score_rawprob,2025-05-08,2025-05-09,2025-05-12,600375,汉马科技,1,0.9999999999966733,0.4999959778052757,1,6.31,6.12,5.0,5.0,-219.0,-0.031528937517995966,7052.291068,T+2收盘上涨-3.01%未触发延长，T+2收盘卖出
score_rawprob,2025-05-13,2025-05-14,2025-05-15,002331,皖通科技,1,0.9999999999921748,0.4958865362182727,1,9.47389053,8.23859881,5.0,5.0,-874.7042040000006,-0.1317975987702201,6177.586864,T+2收盘上涨-13.04%未触发延长，T+2收盘卖出
score_rawprob,2025-05-16,2025-05-19,2025-05-21,002190,成飞集成,1,0.9999999999991407,0.5052212055207372,8,38.33,38.25,5.0,5.0,-18.0,-0.004689942678478374,6159.586864,T+2收盘上涨10.88%>=6%，延长到T+3收盘卖出
score_rawprob,2025-05-22,2025-05-23,2025-05-26,600279,重庆港,1,0.9999999999999408,0.5165813925501541,1,6.951973,6.33622682,5.0,5.0,-502.596943999999,-0.09028830780502418,5656.989920000001,T+2收盘上涨-8.86%未触发延长，T+2收盘卖出
score_rawprob,2025-05-27,2025-05-28,2025-05-29,603607,京华激光,1,0.9999999999999999,0.548766768464731,4,31.41234129,32.95302782,5.0,5.0,144.06865300000027,0.04579082391614355,5801.058573000001,T+2收盘上涨4.90%未触发延长，T+2收盘卖出
score_rawprob,2025-05-30,2025-06-03,2025-06-05,002250,联化科技,1,1.0,0.6023661744364621,2,9.70169724,11.94746049,5.0,5.0,1112.881625,0.22918375593842133,6913.940198000001,T+2收盘上涨11.93%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-06,2025-06-09,2025-06-11,300584,海辰药业,1,1.0,0.554298619280346,1,36.0,38.25,5.0,5.0,215.0,0.059639389736477116,7128.940198000001,T+2收盘上涨17.42%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-12,2025-06-13,2025-06-17,600281,华阳新材,1,0.9999999999999887,0.5244121050590758,2,6.71,8.45,5.0,5.0,1729.999999999999,0.2576321667907668,8858.940198,T+2收盘上涨14.46%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-18,2025-06-19,2025-06-23,600110,诺德股份,1,0.9743878066687333,0.3616475272546248,2,4.47,5.67,5.0,5.0,2270.0,0.2671216756883973,11128.940198,T+2收盘上涨15.21%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-25,2025-06-26,2025-06-30,002846,英联股份,1,0.9999999995378,0.48187679552737767,4,17.5,19.96,5.0,5.0,1466.0,0.13955259400285577,12594.940198,T+2收盘上涨12.57%>=6%，延长到T+3收盘卖出
score_rawprob,2025-07-01,2025-07-02,2025-07-03,002651,利君股份,1,0.9999999999998084,0.5110179105295982,1,13.1513221,12.0371405,5.0,5.0,-1012.7634400000006,-0.08552885726925882,11582.176758,T+2收盘上涨-8.47%未触发延长，T+2收盘卖出
score_rawprob,2025-07-04,2025-07-07,2025-07-08,601003,柳钢股份,1,0.9999999999999999,0.5473874798467981,4,5.32,5.23,5.0,5.0,-199.0,-0.017804419790641495,11383.176758,T+2收盘上涨-1.69%未触发延长，T+2收盘卖出
score_rawprob,2025-07-09,2025-07-10,2025-07-11,600744,华银电力,1,0.9999999981238012,0.47591231646578075,5,8.11,8.58,5.0,5.0,648.0,0.057047275288317635,12031.176758,T+2收盘上涨5.80%未触发延长，T+2收盘卖出
score_rawprob,2025-07-14,2025-07-15,2025-07-16,300006,莱美药业,1,1.0,0.5883447046838011,1,4.81,4.99,5.0,5.0,440.0000000000018,0.03657522859517888,12471.176758000001,T+2收盘上涨3.74%未触发延长，T+2收盘卖出
score_rawprob,2025-07-17,2025-07-18,2025-07-21,002393,力生制药,1,0.999999999989419,0.4947551611152208,3,26.33,26.84,5.0,5.0,194.0,0.01841131251779444,12665.176758000001,T+2收盘上涨1.94%未触发延长，T+2收盘卖出
score_rawprob,2025-07-22,2025-07-23,2025-07-25,688585,上纬新材,1,0.9999999999999765,0.520033000208542,10,47.5,66.06,5.0,5.0,3702.0,0.3894792214623882,16367.176758000001,T+2收盘上涨18.74%>=6%，延长到T+3收盘卖出
score_rawprob,2025-07-29,2025-07-30,2025-08-01,688110,东芯股份,1,0.9999999746484902,0.4647565966792997,1,49.03,57.4,5.0,5.0,2501.0,0.1699741742558108,18868.176758,T+2收盘上涨32.08%>=6%，延长到T+3收盘卖出
score_rawprob,2025-08-04,2025-08-05,2025-08-06,300584,海辰药业,1,0.9999999999999987,0.5358940287063824,1,42.53,44.72,5.0,5.0,866.0,0.05089028618440383,19734.176758,T+2收盘上涨5.15%未触发延长，T+2收盘卖出
score_rawprob,2025-08-07,2025-08-08,2025-08-11,603767,中马传动,1,1.0,0.6408406437268159,5,30.08,30.18,5.0,5.0,50.0,0.002769622777377721,19784.176758,T+2收盘上涨0.33%未触发延长，T+2收盘卖出
score_rawprob,2025-08-12,2025-08-13,2025-08-15,600246,万通发展,1,0.9999999999977711,0.5015996614023672,3,9.15,10.64,5.0,5.586,3118.4140000000007,0.16224838709677422,22902.590758000002,T+2收盘上涨19.67%>=6%，延长到T+3收盘卖出
score_rawprob,2025-08-18,2025-08-19,2025-08-20,002837,英维克,1,0.9999984435147772,0.4431384978923922,1,69.0,69.3,5.175,5.1975,79.62750000000233,0.003845777686013392,22982.218258000004,T+2收盘上涨0.43%未触发延长，T+2收盘卖出
score_rawprob,2025-08-21,2025-08-22,2025-08-25,600397,江钨装备,1,0.9997694408981671,0.40736088266086445,1,7.35,7.38,5.69625,5.7195,81.58424999999988,0.003579717315569062,23063.802508000004,T+2收盘上涨0.41%未触发延长，T+2收盘卖出
score_rawprob,2025-08-26,2025-08-27,2025-08-28,603158,腾龙股份,1,0.4958555405357803,0.2950025151116539,1,15.08,14.48,5.655,5.43,-911.0849999999991,-0.04026778451275772,22152.717508000005,T+2收盘上涨-3.98%未触发延长，T+2收盘卖出
score_rawprob,2025-08-29,2025-09-01,2025-09-02,603659,璞泰来,1,0.9999999999998427,0.5116241218547198,1,22.88,23.72,5.148,5.337,745.5149999999994,0.036195059626701685,22898.232508000005,T+2收盘上涨3.67%未触发延长，T+2收盘卖出
score_rawprob,2025-09-03,2025-09-04,2025-09-05,002871,伟隆股份,1,0.9999949336311372,0.43552911560276025,1,17.942778,17.37459003,5.382833400000001,5.212377009,-692.4207744090018,-0.0321507123219196,22205.811733591003,T+2收盘上涨-3.17%未触发延长，T+2收盘卖出
score_rawprob,2025-09-08,2025-09-09,2025-09-11,600376,首开股份,1,0.9999999999999991,0.5383618808673127,4,4.13,5.01,5.47225,6.63825,4651.889500000001,0.2124686745989048,26857.701233591004,T+2收盘上涨13.32%>=6%，延长到T+3收盘卖出
score_rawprob,2025-09-12,2025-09-15,2025-09-16,600103,青山纸业,1,1.0,0.6443691993437274,4,4.42,4.41,6.63,6.615,-73.24500000000262,-0.0027611875311716045,26784.456233591,T+2收盘上涨-0.23%未触发延长，T+2收盘卖出
score_rawprob,2025-09-17,2025-09-18,2025-09-19,000559,万向钱潮,1,0.9999999999992149,0.5054359265484312,3,11.09,10.37,6.654,6.2219999999999995,-1740.8760000000038,-0.06539077584075592,25043.580233590998,T+2收盘上涨-6.49%未触发延长，T+2收盘卖出
