操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-12-19,09:30:00,000411,英特集团,buy,13.470,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",29996.69
2025-12-22,15:00:00,000411,英特集团,sell,12.690,T+2收盘收益-5.79%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28665.30
2025-12-24,09:30:00,002098,浔兴股份,buy,10.690,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28659.69
2025-12-25,15:00:00,002098,浔兴股份,sell,10.770,T+2收盘收益0.75%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28822.03
2025-12-29,09:30:00,301117,佳缘科技,buy,59.220,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28817.03
2025-12-30,15:00:00,301117,佳缘科技,sell,50.610,T+2收盘收益-14.54%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26229.03
2026-01-05,09:30:00,000672,上峰水泥,buy,12.990,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26223.84
2026-01-06,15:00:00,000672,上峰水泥,sell,13.210,T+2收盘收益1.69%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,26570.55
2026-01-12,09:30:00,002017,东信和平,buy,25.860,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26565.38
2026-01-14,15:00:00,002017,东信和平,sell,28.520,T+2收盘收益6.11%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,28687.68
2026-01-22,09:30:00,301486,致尚科技,buy,166.160,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28682.68
2026-01-23,15:00:00,301486,致尚科技,sell,162.200,T+2收盘收益-2.38%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28281.68
2026-01-28,09:30:00,301396,宏景科技,buy,100.860,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28276.64
2026-01-29,15:00:00,301396,宏景科技,sell,102.090,T+2收盘收益1.22%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28517.53
2026-02-04,09:30:00,000039,中集集团,buy,10.550,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",28511.99
2026-02-06,15:00:00,000039,中集集团,sell,10.980,T+2收盘收益7.01%落在2%~10%，延长到T+3收盘卖出 (no intraday-high optimization).,29409.23
2026-02-10,09:30:00,000016,深康佳A,buy,4.120,"model=i0001c02, alpha=2; score>=threshold; gap_filter=[-0.50%, 4.00%], max_board=2; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",29403.36
2026-02-11,15:00:00,000016,深康佳A,sell,3.910,T+2收盘收益-5.10%不在2%~10%，T+2收盘卖出 (no intraday-high optimization).,28200.78
